species sample cov covnozeroes
Bacteroides_massiliensis_44749 XNB-001 106 128
Bacteroides_massiliensis_44749 XUB-064 106 121
Bacteroides_massiliensis_44749 XUB-130 110 129
Bacteroides_massiliensis_44749 XLA-064 114 129
Bacteroides_massiliensis_44749 XPA-036 122 146
Bacteroides_massiliensis_44749 XNB-036 124 157
Bacteroides_massiliensis_44749 XPA-002 128 152
Bacteroides_massiliensis_44749 XEB-293 151 169
Bacteroides_massiliensis_44749 XQA-064 173 195
Bacteroides_massiliensis_44749 XPA-151 182 210
Bacteroides_massiliensis_44749 XPA-072 197 234
Bacteroides_massiliensis_44749 XLA-148 210 233
Bacteroides_nordii_55557 XBB-240 1 2
Bacteroides_nordii_55557 XBB-274 1 2
Bacteroides_nordii_55557 XBB-351 1 2
Bacteroides_nordii_55557 XBB-064 2 3
Bacteroides_nordii_55557 XBB-066 2 4
Bacteroides_nordii_55557 XDB-330 2 3
Bacteroides_nordii_55557 XQB-029 2 3
Bacteroides_nordii_55557 XBB-034 3 4
Bacteroides_nordii_55557 XBB-422 3 4
Bacteroides_nordii_55557 XBB-555 3 4
Bacteroides_nordii_55557 XDB-036 3 4
Bacteroides_nordii_55557 XDB-064 3 4
Bacteroides_nordii_55557 XHC-001 3 4
Bacteroides_nordii_55557 XQA-029 3 4
Bacteroides_nordii_55557 XAA-027 4 5
Bacteroides_nordii_55557 XDB-267 4 5
Bacteroides_nordii_55557 XFA-001 4 5
Bacteroides_nordii_55557 XFB-242 4 5
Bacteroides_nordii_55557 XGC-037 4 6
Bacteroides_nordii_55557 XIC-008 4 5
Bacteroides_nordii_55557 XOB-001 4 5
Bacteroides_nordii_55557 XQB-001 4 5
Bacteroides_nordii_55557 XQB-348 4 5
Bacteroides_nordii_55557 XVA-309 4 5
Bacteroides_nordii_55557 XVB-001 4 4
Bacteroides_nordii_55557 XVB-027 4 5
Bacteroides_nordii_55557 XVB-129 4 4
Bacteroides_nordii_55557 XAA-026 5 5
Bacteroides_nordii_55557 XOB-064 5 5
Bacteroides_nordii_55557 XQB-036 5 6
Bacteroides_nordii_55557 XDB-816 6 6
Bacteroides_nordii_55557 XFA-029 6 7
Bacteroides_nordii_55557 XFB-313 6 8
Bacteroides_nordii_55557 XGC-252 6 7
Bacteroides_nordii_55557 XIC-064 6 7
Bacteroides_nordii_55557 XQA-064 6 6
Bacteroides_nordii_55557 XVB-064 6 7
Bacteroides_nordii_55557 XAA-021 7 8
Bacteroides_nordii_55557 XBB-303 7 7
Bacteroides_nordii_55557 XBB-430 7 7
Bacteroides_nordii_55557 XDB-029 7 8
Bacteroides_nordii_55557 XMB-001 7 7
Bacteroides_nordii_55557 XVA-617 7 8
Bacteroides_nordii_55557 XBB-380 8 9
Bacteroides_nordii_55557 XGC-029 8 9
Bacteroides_nordii_55557 XAA-010 9 10
Bacteroides_nordii_55557 XAA-022 9 10
Bacteroides_nordii_55557 XAA-024 9 9
Bacteroides_nordii_55557 XBB-330 10 10
Bacteroides_nordii_55557 XDB-001 10 11
Bacteroides_nordii_55557 XOB-129 10 10
Bacteroides_nordii_55557 XVA-027 10 11
Bacteroides_nordii_55557 XHC-029 12 13
Bacteroides_nordii_55557 XVA-216 12 13
Bacteroides_nordii_55557 XAA-023 13 13
Bacteroides_nordii_55557 XVA-023 13 15
Bacteroides_nordii_55557 XBB-001 14 15
Bacteroides_nordii_55557 XBB-029 14 16
Bacteroides_nordii_55557 XAA-014 15 16
Bacteroides_nordii_55557 XVA-022 16 18
Bacteroides_nordii_55557 XVA-030 16 18
Bacteroides_nordii_55557 XVA-031 18 19
Bacteroides_nordii_55557 XVA-050 22 24
Bacteroides_nordii_55557 XVA-024 24 26
Bacteroides_nordii_55557 XVA-032 24 25
Bacteroides_nordii_55557 XVA-057 27 29
Bacteroides_nordii_55557 XAA-002 32 34
Bacteroides_nordii_55557 XVA-015 34 36
Bacteroides_nordii_55557 XAA-028 35 36
Bacteroides_nordii_55557 XVA-129 36 37
Bacteroides_nordii_55557 XVA-033 37 39
Bacteroides_nordii_55557 XVA-029 42 43
Bacteroides_nordii_55557 XVA-001 48 50
Bacteroides_nordii_55557 XVA-064 58 60
Bacteroides_ovatus_58035 WWW-000 0 4
Bacteroides_ovatus_58035 XAA-002 0 142
Bacteroides_ovatus_58035 XAA-028 0 96
Bacteroides_ovatus_58035 XAA-036 0 231
Bacteroides_ovatus_58035 XAA-037 0 208
Bacteroides_ovatus_58035 XAA-039 0 632
Bacteroides_ovatus_58035 XAA-042 0 196
Bacteroides_ovatus_58035 XAA-050 0 136
Bacteroides_ovatus_58035 XAA-064 0 794
Bacteroides_ovatus_58035 XAA-225 0 255
Bacteroides_ovatus_58035 XAA-281 0 848
Bacteroides_ovatus_58035 XAA-454 0 779
Bacteroides_ovatus_58035 XBA-022 0 5
Bacteroides_ovatus_58035 XBA-023 0 6
Bacteroides_ovatus_58035 XBA-053 0 27
Bacteroides_ovatus_58035 XBA-058 0 8
Bacteroides_ovatus_58035 XBA-351 0 10
Bacteroides_ovatus_58035 XBA-388 0 6
Bacteroides_ovatus_58035 XBA-430 0 27
Bacteroides_ovatus_58035 XBA-442 0 23
Bacteroides_ovatus_58035 XBA-463 0 22
Bacteroides_ovatus_58035 XBA-491 0 18
Bacteroides_ovatus_58035 XBA-534 0 37
Bacteroides_ovatus_58035 XBA-541 0 35
Bacteroides_ovatus_58035 XBA-550 0 31
Bacteroides_ovatus_58035 XBA-641 0 40
Bacteroides_ovatus_58035 XBA-677 0 30
Bacteroides_ovatus_58035 XBA-698 0 11
Bacteroides_ovatus_58035 XBA-706 0 18
Bacteroides_ovatus_58035 XBA-714 0 16
Bacteroides_ovatus_58035 XBA-722 0 30
Bacteroides_ovatus_58035 XBA-727 0 23
Bacteroides_ovatus_58035 XBA-734 0 32
Bacteroides_ovatus_58035 XBA-742 0 29
Bacteroides_ovatus_58035 XBA-754 0 32
Bacteroides_ovatus_58035 XBA-806 0 31
Bacteroides_ovatus_58035 XBA-871 0 42
Bacteroides_ovatus_58035 XDA-583 0 5
Bacteroides_ovatus_58035 XDA-816 0 8
Bacteroides_ovatus_58035 XHA-003 0 6
Bacteroides_ovatus_58035 XHA-029 0 6
Bacteroides_ovatus_58035 XHA-064 0 5
Bacteroides_ovatus_58035 XHB-036 0 11
Bacteroides_ovatus_58035 XHC-262 0 14
Bacteroides_ovatus_58035 XIA-037 0 6
Bacteroides_ovatus_58035 XIA-038 0 8
Bacteroides_ovatus_58035 XIA-040 0 5
Bacteroides_ovatus_58035 XIA-057 0 6
Bacteroides_ovatus_58035 XKA-008 0 75
Bacteroides_ovatus_58035 XKA-015 0 8
Bacteroides_ovatus_58035 XKA-022 0 72
Bacteroides_ovatus_58035 XKA-023 0 71
Bacteroides_ovatus_58035 XKA-024 0 13
Bacteroides_ovatus_58035 XKA-025 0 111
Bacteroides_ovatus_58035 XKA-028 0 28
Bacteroides_ovatus_58035 XKA-029 0 109
Bacteroides_ovatus_58035 XKA-031 0 11
Bacteroides_ovatus_58035 XKA-032 0 34
Bacteroides_ovatus_58035 XKA-035 0 161
Bacteroides_ovatus_58035 XKA-037 0 115
Bacteroides_ovatus_58035 XKA-039 0 68
Bacteroides_ovatus_58035 XKA-057 0 167
Bacteroides_ovatus_58035 XKA-332 0 49
Bacteroides_ovatus_58035 XKA-359 0 59
Bacteroides_ovatus_58035 XKA-386 0 61
Bacteroides_ovatus_58035 XKA-422 0 42
Bacteroides_ovatus_58035 XKB-001 0 48
Bacteroides_ovatus_58035 XKB-029 0 46
Bacteroides_ovatus_58035 XKB-036 0 86
Bacteroides_ovatus_58035 XKB-142 0 70
Bacteroides_ovatus_58035 XKB-287 0 5
Bacteroides_ovatus_58035 XKB-332 0 30
Bacteroides_ovatus_58035 XKB-362 0 45
Bacteroides_ovatus_58035 XKB-381 0 8
Bacteroides_ovatus_58035 XKB-467 0 57
Bacteroides_ovatus_58035 XLA-024 0 16
Bacteroides_ovatus_58035 XLA-025 0 12
Bacteroides_ovatus_58035 XLA-026 0 14
Bacteroides_ovatus_58035 XLA-028 0 8
Bacteroides_ovatus_58035 XLA-030 0 21
Bacteroides_ovatus_58035 XLA-031 0 5
Bacteroides_ovatus_58035 XLA-033 0 21
Bacteroides_ovatus_58035 XLA-034 0 13
Bacteroides_ovatus_58035 XLA-035 0 18
Bacteroides_ovatus_58035 XLA-037 0 13
Bacteroides_ovatus_58035 XLA-050 0 8
Bacteroides_ovatus_58035 XMA-008 0 32
Bacteroides_ovatus_58035 XMA-015 0 36
Bacteroides_ovatus_58035 XMA-022 0 25
Bacteroides_ovatus_58035 XMA-023 0 22
Bacteroides_ovatus_58035 XMA-024 0 33
Bacteroides_ovatus_58035 XMA-026 0 13
Bacteroides_ovatus_58035 XMA-028 0 10
Bacteroides_ovatus_58035 XMA-030 0 55
Bacteroides_ovatus_58035 XMA-034 0 15
Bacteroides_ovatus_58035 XMA-035 0 22
Bacteroides_ovatus_58035 XMA-037 0 19
Bacteroides_ovatus_58035 XMA-038 0 34
Bacteroides_ovatus_58035 XMA-039 0 18
Bacteroides_ovatus_58035 XMA-040 0 37
Bacteroides_ovatus_58035 XMA-043 0 43
Bacteroides_ovatus_58035 XMA-050 0 52
Bacteroides_ovatus_58035 XMA-057 0 34
Bacteroides_ovatus_58035 XMA-264 0 83
Bacteroides_ovatus_58035 XMA-359 0 49
Bacteroides_ovatus_58035 XMB-029 0 4
Bacteroides_ovatus_58035 XMB-064 0 6
Bacteroides_ovatus_58035 XMB-116 0 4
Bacteroides_ovatus_58035 XOA-036 0 5
Bacteroides_ovatus_58035 XOA-038 0 4
Bacteroides_ovatus_58035 XOB-220 0 6
Bacteroides_ovatus_58035 XOB-498 0 4
Bacteroides_ovatus_58035 XQA-030 0 4
Bacteroides_ovatus_58035 XRA-027 0 6
Bacteroides_ovatus_58035 XRA-030 0 5
Bacteroides_ovatus_58035 XRA-031 0 5
Bacteroides_ovatus_58035 XRA-033 0 10
Bacteroides_ovatus_58035 XRA-034 0 11
Bacteroides_ovatus_58035 XRB-036 0 91
Bacteroides_ovatus_58035 XRB-305 0 21
Bacteroides_ovatus_58035 XRB-347 0 22
Bacteroides_ovatus_58035 XVB-217 0 7
Bacteroides_ovatus_58035 XVB-310 0 15
Bacteroides_ovatus_58035 YBC-043 0 5
Bacteroides_ovatus_58035 YBC-435 0 7
Bacteroides_ovatus_58035 ZAA-002 0 3
Bacteroides_ovatus_58035 ZAA-263 0 2
Bacteroides_ovatus_58035 ZAB-813 0 6
Bacteroides_ovatus_58035 XBA-015 1 13
Bacteroides_ovatus_58035 XBA-025 1 5
Bacteroides_ovatus_58035 XBA-026 1 5
Bacteroides_ovatus_58035 XBA-436 1 74
Bacteroides_ovatus_58035 XBA-470 1 46
Bacteroides_ovatus_58035 XBA-478 1 69
Bacteroides_ovatus_58035 XBA-513 1 42
Bacteroides_ovatus_58035 XBA-568 1 90
Bacteroides_ovatus_58035 XBA-577 1 44
Bacteroides_ovatus_58035 XBA-582 1 48
Bacteroides_ovatus_58035 XBA-589 1 62
Bacteroides_ovatus_58035 XBA-610 1 46
Bacteroides_ovatus_58035 XBA-617 1 60
Bacteroides_ovatus_58035 XBA-625 1 76
Bacteroides_ovatus_58035 XBA-650 1 60
Bacteroides_ovatus_58035 XBA-653 1 69
Bacteroides_ovatus_58035 XBA-705 1 42
Bacteroides_ovatus_58035 XBA-707 1 51
Bacteroides_ovatus_58035 XBA-709 1 54
Bacteroides_ovatus_58035 XBA-710 1 50
Bacteroides_ovatus_58035 XBA-712 1 44
Bacteroides_ovatus_58035 XBA-713 1 45
Bacteroides_ovatus_58035 XBA-716 1 42
Bacteroides_ovatus_58035 XBA-718 1 39
Bacteroides_ovatus_58035 XBA-749 1 47
Bacteroides_ovatus_58035 XBA-767 1 45
Bacteroides_ovatus_58035 XBA-779 1 54
Bacteroides_ovatus_58035 XBA-787 1 47
Bacteroides_ovatus_58035 XBA-794 1 44
Bacteroides_ovatus_58035 XBA-813 1 68
Bacteroides_ovatus_58035 XBA-821 1 61
Bacteroides_ovatus_58035 XBA-849 1 43
Bacteroides_ovatus_58035 XBA-901 1 53
Bacteroides_ovatus_58035 XBA-910 1 101
Bacteroides_ovatus_58035 XBB-856 1 14
Bacteroides_ovatus_58035 XCA-008 1 3
Bacteroides_ovatus_58035 XCA-026 1 3
Bacteroides_ovatus_58035 XCA-031 1 4
Bacteroides_ovatus_58035 XCA-050 1 3
Bacteroides_ovatus_58035 XCA-409 1 4
Bacteroides_ovatus_58035 XDA-001 1 3
Bacteroides_ovatus_58035 XDA-417 1 10
Bacteroides_ovatus_58035 XDA-460 1 9
Bacteroides_ovatus_58035 XDA-513 1 8
Bacteroides_ovatus_58035 XDA-556 1 14
Bacteroides_ovatus_58035 XDA-589 1 6
Bacteroides_ovatus_58035 XDB-816 1 10
Bacteroides_ovatus_58035 XHC-001 1 8
Bacteroides_ovatus_58035 XHC-064 1 7
Bacteroides_ovatus_58035 XIA-008 1 15
Bacteroides_ovatus_58035 XIA-026 1 6
Bacteroides_ovatus_58035 XIA-029 1 9
Bacteroides_ovatus_58035 XIA-033 1 16
Bacteroides_ovatus_58035 XIA-035 1 24
Bacteroides_ovatus_58035 XIA-039 1 19
Bacteroides_ovatus_58035 XIA-045 1 11
Bacteroides_ovatus_58035 XIA-050 1 12
Bacteroides_ovatus_58035 XIA-199 1 28
Bacteroides_ovatus_58035 XIA-259 1 7
Bacteroides_ovatus_58035 XIC-008 1 3
Bacteroides_ovatus_58035 XKA-026 1 278
Bacteroides_ovatus_58035 XKA-038 1 190
Bacteroides_ovatus_58035 XKA-289 1 122
Bacteroides_ovatus_58035 XKB-064 1 119
Bacteroides_ovatus_58035 XKB-580 1 110
Bacteroides_ovatus_58035 XKB-693 1 108
Bacteroides_ovatus_58035 XLA-001 1 30
Bacteroides_ovatus_58035 XLA-008 1 18
Bacteroides_ovatus_58035 XLA-022 1 17
Bacteroides_ovatus_58035 XLA-027 1 18
Bacteroides_ovatus_58035 XLA-043 1 32
Bacteroides_ovatus_58035 XMA-025 1 53
Bacteroides_ovatus_58035 XMA-027 1 30
Bacteroides_ovatus_58035 XMA-064 1 242
Bacteroides_ovatus_58035 XMA-116 1 267
Bacteroides_ovatus_58035 XMB-001 1 10
Bacteroides_ovatus_58035 XNA-023 1 6
Bacteroides_ovatus_58035 XNA-024 1 6
Bacteroides_ovatus_58035 XNA-028 1 5
Bacteroides_ovatus_58035 XOA-029 1 5
Bacteroides_ovatus_58035 XOA-032 1 6
Bacteroides_ovatus_58035 XOA-034 1 4
Bacteroides_ovatus_58035 XOA-057 1 5
Bacteroides_ovatus_58035 XOA-498 1 5
Bacteroides_ovatus_58035 XQA-027 1 5
Bacteroides_ovatus_58035 XQA-028 1 6
Bacteroides_ovatus_58035 XQA-133 1 4
Bacteroides_ovatus_58035 XQA-648 1 5
Bacteroides_ovatus_58035 XRA-008 1 7
Bacteroides_ovatus_58035 XRB-002 1 131
Bacteroides_ovatus_58035 XRB-029 1 80
Bacteroides_ovatus_58035 XRB-059 1 65
Bacteroides_ovatus_58035 XSB-428 1 6
Bacteroides_ovatus_58035 XTB-028 1 4
Bacteroides_ovatus_58035 XTB-065 1 6
Bacteroides_ovatus_58035 XUA-008 1 4
Bacteroides_ovatus_58035 XUA-507 1 4
Bacteroides_ovatus_58035 XVA-009 1 5
Bacteroides_ovatus_58035 XVB-399 1 19
Bacteroides_ovatus_58035 YFA-002 1 4
Bacteroides_ovatus_58035 ZAA-066 1 4
Bacteroides_ovatus_58035 ZAB-600 1 7
Bacteroides_ovatus_58035 ZAC-326 1 5
Bacteroides_ovatus_58035 ZDA-260 1 4
Bacteroides_ovatus_58035 ZDA-324 1 5
Bacteroides_ovatus_58035 XBA-008 2 16
Bacteroides_ovatus_58035 XBA-024 2 16
Bacteroides_ovatus_58035 XBA-027 2 14
Bacteroides_ovatus_58035 XBA-029 2 14
Bacteroides_ovatus_58035 XBA-330 2 70
Bacteroides_ovatus_58035 XBA-455 2 105
Bacteroides_ovatus_58035 XBA-482 2 71
Bacteroides_ovatus_58035 XBA-519 2 100
Bacteroides_ovatus_58035 XBA-557 2 99
Bacteroides_ovatus_58035 XBA-835 2 89
Bacteroides_ovatus_58035 XBA-897 2 112
Bacteroides_ovatus_58035 XBA-898 2 94
Bacteroides_ovatus_58035 XBA-907 2 154
Bacteroides_ovatus_58035 XBB-597 2 13
Bacteroides_ovatus_58035 XBB-779 2 18
Bacteroides_ovatus_58035 XBB-900 2 36
Bacteroides_ovatus_58035 XCA-022 2 5
Bacteroides_ovatus_58035 XHB-262 2 19
Bacteroides_ovatus_58035 XHC-036 2 15
Bacteroides_ovatus_58035 XIA-034 2 33
Bacteroides_ovatus_58035 XIB-002 2 5
Bacteroides_ovatus_58035 XIB-036 2 4
Bacteroides_ovatus_58035 XIB-064 2 4
Bacteroides_ovatus_58035 XIB-277 2 5
Bacteroides_ovatus_58035 XKA-033 2 553
Bacteroides_ovatus_58035 XKA-034 2 278
Bacteroides_ovatus_58035 XKA-043 2 340
Bacteroides_ovatus_58035 XKA-142 2 402
Bacteroides_ovatus_58035 XKB-204 2 179
Bacteroides_ovatus_58035 XLA-023 2 27
Bacteroides_ovatus_58035 XLA-032 2 70
Bacteroides_ovatus_58035 XLA-148 2 38
Bacteroides_ovatus_58035 XLB-294 2 24
Bacteroides_ovatus_58035 XMA-001 2 158
Bacteroides_ovatus_58035 XMA-036 2 368
Bacteroides_ovatus_58035 XMA-180 2 374
Bacteroides_ovatus_58035 XNA-025 2 9
Bacteroides_ovatus_58035 XNA-026 2 9
Bacteroides_ovatus_58035 XNA-050 2 8
Bacteroides_ovatus_58035 XOA-064 2 6
Bacteroides_ovatus_58035 XOA-129 2 7
Bacteroides_ovatus_58035 XQA-015 2 5
Bacteroides_ovatus_58035 XQA-022 2 7
Bacteroides_ovatus_58035 XQA-026 2 6
Bacteroides_ovatus_58035 XQA-043 2 6
Bacteroides_ovatus_58035 XQA-057 2 7
Bacteroides_ovatus_58035 XQA-244 2 6
Bacteroides_ovatus_58035 XRA-015 2 12
Bacteroides_ovatus_58035 XRA-025 2 14
Bacteroides_ovatus_58035 XRA-032 2 25
Bacteroides_ovatus_58035 XRA-035 2 21
Bacteroides_ovatus_58035 XRA-310 2 9
Bacteroides_ovatus_58035 XRB-153 2 137
Bacteroides_ovatus_58035 XUA-015 2 5
Bacteroides_ovatus_58035 XUA-037 2 5
Bacteroides_ovatus_58035 XUA-038 2 6
Bacteroides_ovatus_58035 XUA-039 2 5
Bacteroides_ovatus_58035 XUA-040 2 4
Bacteroides_ovatus_58035 XUA-318 2 6
Bacteroides_ovatus_58035 XUA-397 2 5
Bacteroides_ovatus_58035 XVA-398 2 18
Bacteroides_ovatus_58035 XVA-617 2 6
Bacteroides_ovatus_58035 YBC-260 2 19
Bacteroides_ovatus_58035 ZAA-326 2 4
Bacteroides_ovatus_58035 ZAB-326 2 11
Bacteroides_ovatus_58035 ZEA-001 2 15
Bacteroides_ovatus_58035 XAC-002 3 118
Bacteroides_ovatus_58035 XAC-029 3 69
Bacteroides_ovatus_58035 XAC-036 3 105
Bacteroides_ovatus_58035 XBA-028 3 20
Bacteroides_ovatus_58035 XBA-597 3 141
Bacteroides_ovatus_58035 XBA-828 3 131
Bacteroides_ovatus_58035 XBB-204 3 26
Bacteroides_ovatus_58035 XBB-641 3 30
Bacteroides_ovatus_58035 XBB-725 3 24
Bacteroides_ovatus_58035 XBB-745 3 26
Bacteroides_ovatus_58035 XBB-754 3 26
Bacteroides_ovatus_58035 XCB-499 3 7
Bacteroides_ovatus_58035 XCB-604 3 5
Bacteroides_ovatus_58035 XGA-023 3 4
Bacteroides_ovatus_58035 XGA-031 3 5
Bacteroides_ovatus_58035 XGB-365 3 5
Bacteroides_ovatus_58035 XGC-428 3 4
Bacteroides_ovatus_58035 XHA-262 3 13
Bacteroides_ovatus_58035 XHA-321 3 10
Bacteroides_ovatus_58035 XHC-029 3 15
Bacteroides_ovatus_58035 XIA-036 3 39
Bacteroides_ovatus_58035 XIA-277 3 24
Bacteroides_ovatus_58035 XKA-001 3 415
Bacteroides_ovatus_58035 XKA-040 3 609
Bacteroides_ovatus_58035 XKA-050 3 610
Bacteroides_ovatus_58035 XKA-205 3 439
Bacteroides_ovatus_58035 XMA-029 3 120
Bacteroides_ovatus_58035 XOB-028 3 16
Bacteroides_ovatus_58035 XQA-025 3 8
Bacteroides_ovatus_58035 XQB-243 3 4
Bacteroides_ovatus_58035 XRA-023 3 17
Bacteroides_ovatus_58035 XRA-026 3 17
Bacteroides_ovatus_58035 XUA-221 3 8
Bacteroides_ovatus_58035 XUA-623 3 6
Bacteroides_ovatus_58035 XUB-319 3 9
Bacteroides_ovatus_58035 XBB-478 4 34
Bacteroides_ovatus_58035 XBB-569 4 36
Bacteroides_ovatus_58035 XBB-625 4 25
Bacteroides_ovatus_58035 XBB-656 4 34
Bacteroides_ovatus_58035 XBB-701 4 39
Bacteroides_ovatus_58035 XBB-737 4 38
Bacteroides_ovatus_58035 XCA-064 4 8
Bacteroides_ovatus_58035 XCA-604 4 8
Bacteroides_ovatus_58035 XCA-805 4 8
Bacteroides_ovatus_58035 XDA-330 4 55
Bacteroides_ovatus_58035 XDA-706 4 32
Bacteroides_ovatus_58035 XGA-025 4 5
Bacteroides_ovatus_58035 XGA-028 4 5
Bacteroides_ovatus_58035 XGA-030 4 5
Bacteroides_ovatus_58035 XIC-036 4 6
Bacteroides_ovatus_58035 XKA-064 4 525
Bacteroides_ovatus_58035 XKA-580 4 555
Bacteroides_ovatus_58035 XKA-694 4 522
Bacteroides_ovatus_58035 XNA-034 4 7
Bacteroides_ovatus_58035 XQA-024 4 8
Bacteroides_ovatus_58035 XQA-034 4 7
Bacteroides_ovatus_58035 XQA-050 4 11
Bacteroides_ovatus_58035 XRA-059 4 26
Bacteroides_ovatus_58035 XSB-001 4 15
Bacteroides_ovatus_58035 XVA-027 4 11
Bacteroides_ovatus_58035 YBB-360 4 8
Bacteroides_ovatus_58035 YCB-001 4 240
Bacteroides_ovatus_58035 YEB-002 4 22
Bacteroides_ovatus_58035 ZAB-002 4 86
Bacteroides_ovatus_58035 ZAB-256 4 42
Bacteroides_ovatus_58035 ZCA-408 4 5
Bacteroides_ovatus_58035 ZDA-065 4 10
Bacteroides_ovatus_58035 XAC-064 5 219
Bacteroides_ovatus_58035 XAC-224 5 35
Bacteroides_ovatus_58035 XBA-001 5 69
Bacteroides_ovatus_58035 XBB-036 5 25
Bacteroides_ovatus_58035 XBB-136 5 55
Bacteroides_ovatus_58035 XBB-499 5 43
Bacteroides_ovatus_58035 XBB-679 5 36
Bacteroides_ovatus_58035 XBB-717 5 38
Bacteroides_ovatus_58035 XBB-773 5 58
Bacteroides_ovatus_58035 XDA-268 5 85
Bacteroides_ovatus_58035 XDB-591 5 8
Bacteroides_ovatus_58035 XEB-064 5 8
Bacteroides_ovatus_58035 XGA-008 5 6
Bacteroides_ovatus_58035 XGA-015 5 7
Bacteroides_ovatus_58035 XGA-022 5 7
Bacteroides_ovatus_58035 XIA-064 5 38
Bacteroides_ovatus_58035 XIB-259 5 8
Bacteroides_ovatus_58035 XLB-036 5 60
Bacteroides_ovatus_58035 XLB-172 5 53
Bacteroides_ovatus_58035 XNA-015 5 24
Bacteroides_ovatus_58035 XRA-024 5 24
Bacteroides_ovatus_58035 XSB-147 5 14
Bacteroides_ovatus_58035 XVB-001 5 67
Bacteroides_ovatus_58035 YCB-064 5 256
Bacteroides_ovatus_58035 YEB-001 5 33
Bacteroides_ovatus_58035 XBB-106 6 31
Bacteroides_ovatus_58035 XBB-415 6 69
Bacteroides_ovatus_58035 XBB-443 6 52
Bacteroides_ovatus_58035 XBB-582 6 39
Bacteroides_ovatus_58035 XBB-811 6 58
Bacteroides_ovatus_58035 XCA-029 6 11
Bacteroides_ovatus_58035 XCB-804 6 11
Bacteroides_ovatus_58035 XDB-001 6 9
Bacteroides_ovatus_58035 XDB-458 6 8
Bacteroides_ovatus_58035 XDB-706 6 7
Bacteroides_ovatus_58035 XEB-389 6 8
Bacteroides_ovatus_58035 XKA-036 6 1321
Bacteroides_ovatus_58035 XLB-064 6 87
Bacteroides_ovatus_58035 XNA-037 6 9
Bacteroides_ovatus_58035 XNA-064 6 61
Bacteroides_ovatus_58035 XQA-040 6 17
Bacteroides_ovatus_58035 XRA-022 6 39
Bacteroides_ovatus_58035 XRA-052 6 26
Bacteroides_ovatus_58035 XSB-333 6 10
Bacteroides_ovatus_58035 XUA-001 6 11
Bacteroides_ovatus_58035 XVB-027 6 80
Bacteroides_ovatus_58035 YBB-435 6 11
Bacteroides_ovatus_58035 YBC-001 6 72
Bacteroides_ovatus_58035 ZEA-064 6 59
Bacteroides_ovatus_58035 XBB-066 7 71
Bacteroides_ovatus_58035 XBB-170 7 87
Bacteroides_ovatus_58035 XBB-456 7 23
Bacteroides_ovatus_58035 XCA-695 7 12
Bacteroides_ovatus_58035 XEB-001 7 12
Bacteroides_ovatus_58035 XGA-034 7 9
Bacteroides_ovatus_58035 XGA-040 7 9
Bacteroides_ovatus_58035 XGA-364 7 9
Bacteroides_ovatus_58035 XLA-036 7 166
Bacteroides_ovatus_58035 XQA-001 7 16
Bacteroides_ovatus_58035 XRA-001 7 47
Bacteroides_ovatus_58035 XRA-037 7 30
Bacteroides_ovatus_58035 XRA-039 7 29
Bacteroides_ovatus_58035 XSB-036 7 24
Bacteroides_ovatus_58035 XUA-029 7 14
Bacteroides_ovatus_58035 XVA-309 7 16
Bacteroides_ovatus_58035 XVB-036 7 117
Bacteroides_ovatus_58035 YCA-001 7 88
Bacteroides_ovatus_58035 ZCA-597 7 8
Bacteroides_ovatus_58035 ZEC-001 7 27
Bacteroides_ovatus_58035 XBB-380 8 51
Bacteroides_ovatus_58035 XBB-422 8 62
Bacteroides_ovatus_58035 XBB-617 8 31
Bacteroides_ovatus_58035 XCA-001 8 13
Bacteroides_ovatus_58035 XCA-258 8 13
Bacteroides_ovatus_58035 XDB-512 8 10
Bacteroides_ovatus_58035 XGA-033 8 10
Bacteroides_ovatus_58035 XGC-037 8 10
Bacteroides_ovatus_58035 XIC-198 8 10
Bacteroides_ovatus_58035 XLA-029 8 152
Bacteroides_ovatus_58035 XQA-035 8 17
Bacteroides_ovatus_58035 XQB-531 8 15
Bacteroides_ovatus_58035 XRA-028 8 40
Bacteroides_ovatus_58035 XSB-240 8 25
Bacteroides_ovatus_58035 YFC-064 8 14
Bacteroides_ovatus_58035 XBB-464 9 50
Bacteroides_ovatus_58035 XGA-035 9 12
Bacteroides_ovatus_58035 XGA-057 9 11
Bacteroides_ovatus_58035 XIB-199 9 14
Bacteroides_ovatus_58035 XLA-064 9 156
Bacteroides_ovatus_58035 XLB-001 9 107
Bacteroides_ovatus_58035 XLB-029 9 102
Bacteroides_ovatus_58035 XQB-036 9 12
Bacteroides_ovatus_58035 XRA-040 9 40
Bacteroides_ovatus_58035 XRA-064 9 61
Bacteroides_ovatus_58035 XVA-038 9 18
Bacteroides_ovatus_58035 ZAB-064 9 93
Bacteroides_ovatus_58035 ZCB-261 9 11
Bacteroides_ovatus_58035 XBB-436 10 84
Bacteroides_ovatus_58035 XBB-541 10 56
Bacteroides_ovatus_58035 XGA-024 10 12
Bacteroides_ovatus_58035 XGA-037 10 12
Bacteroides_ovatus_58035 XOB-129 10 126
Bacteroides_ovatus_58035 XQA-038 10 21
Bacteroides_ovatus_58035 XQA-039 10 22
Bacteroides_ovatus_58035 XRA-045 10 41
Bacteroides_ovatus_58035 XSB-064 10 36
Bacteroides_ovatus_58035 XUB-036 10 17
Bacteroides_ovatus_58035 XVB-064 10 168
Bacteroides_ovatus_58035 XBB-034 11 74
