sample	subject	hh	timepoint	species_id	relative_abundance	totalReads	speciesColonizedTransientlyMain	speciesColonizedTransientlyAll	timeOfRecoveryColonizationTurnover	typeOfRecoveryColonizationTurnover	r	K	tstar	closest_t_before_tstar	closest_t_after_star	inferred_tau	inferred_f0	Reason	tstarTimepoint	timepointIndex	timepointIndexTstar	lastUndetectableTimepointIndexBeforeTstar	lastUndetectableTimepointBeforeTstar	lastTimepointBeforeTstar	numTimepointsToReachK	timeIntervalToReachK
XBA-240	XBA	XB	240	Prevotella_oris_57058	0	169787	TRUE	TRUE	47	new species	2.88704	0.0739536	47.8247	47	48	37.9913	3.46376e-14	SUCCESS	48	32	23	19	44	47	4	4
XBA-272	XBA	XB	272	Prevotella_oris_57058	0	93216	TRUE	TRUE	47	new species	2.88704	0.0739536	47.8247	47	48	37.9913	3.46376e-14	SUCCESS	48	33	23	19	44	47	4	4
XBA-303	XBA	XB	303	Prevotella_oris_57058	0	66760	TRUE	TRUE	47	new species	2.88704	0.0739536	47.8247	47	48	37.9913	3.46376e-14	SUCCESS	48	34	23	19	44	47	4	4
XBA-330	XBA	XB	330	Prevotella_oris_57058	0	92817	TRUE	TRUE	47	new species	2.88704	0.0739536	47.8247	47	48	37.9913	3.46376e-14	SUCCESS	48	35	23	19	44	47	4	4
XBA-351	XBA	XB	351	Prevotella_oris_57058	0	67169	TRUE	TRUE	47	new species	2.88704	0.0739536	47.8247	47	48	37.9913	3.46376e-14	SUCCESS	48	36	23	19	44	47	4	4
XBA-358	XBA	XB	358	Prevotella_oris_57058	0	8710	TRUE	TRUE	47	new species	2.88704	0.0739536	47.8247	47	48	37.9913	3.46376e-14	SUCCESS	48	37	23	19	44	47	4	4
XBA-364	XBA	XB	364	Prevotella_oris_57058	0	14221	TRUE	TRUE	47	new species	2.88704	0.0739536	47.8247	47	48	37.9913	3.46376e-14	SUCCESS	48	38	23	19	44	47	4	4
XBA-374	XBA	XB	374	Prevotella_oris_57058	0	15262	TRUE	TRUE	47	new species	2.88704	0.0739536	47.8247	47	48	37.9913	3.46376e-14	SUCCESS	48	39	23	19	44	47	4	4
XBA-380	XBA	XB	380	Prevotella_oris_57058	0	41285	TRUE	TRUE	47	new species	2.88704	0.0739536	47.8247	47	48	37.9913	3.46376e-14	SUCCESS	48	40	23	19	44	47	4	4
XBA-388	XBA	XB	388	Prevotella_oris_57058	0	10177	TRUE	TRUE	47	new species	2.88704	0.0739536	47.8247	47	48	37.9913	3.46376e-14	SUCCESS	48	41	23	19	44	47	4	4
XBA-401	XBA	XB	401	Prevotella_oris_57058	0	12546	TRUE	TRUE	47	new species	2.88704	0.0739536	47.8247	47	48	37.9913	3.46376e-14	SUCCESS	48	42	23	19	44	47	4	4
XBA-408	XBA	XB	408	Prevotella_oris_57058	0	12286	TRUE	TRUE	47	new species	2.88704	0.0739536	47.8247	47	48	37.9913	3.46376e-14	SUCCESS	48	43	23	19	44	47	4	4
XBA-415	XBA	XB	415	Prevotella_oris_57058	0	10259	TRUE	TRUE	47	new species	2.88704	0.0739536	47.8247	47	48	37.9913	3.46376e-14	SUCCESS	48	44	23	19	44	47	4	4
XBA-422	XBA	XB	422	Prevotella_oris_57058	0	16159	TRUE	TRUE	47	new species	2.88704	0.0739536	47.8247	47	48	37.9913	3.46376e-14	SUCCESS	48	45	23	19	44	47	4	4
XBA-430	XBA	XB	430	Prevotella_oris_57058	0	14946	TRUE	TRUE	47	new species	2.88704	0.0739536	47.8247	47	48	37.9913	3.46376e-14	SUCCESS	48	46	23	19	44	47	4	4
XBA-436	XBA	XB	436	Prevotella_oris_57058	0	13715	TRUE	TRUE	47	new species	2.88704	0.0739536	47.8247	47	48	37.9913	3.46376e-14	SUCCESS	48	47	23	19	44	47	4	4
XBA-442	XBA	XB	442	Prevotella_oris_57058	0	18171	TRUE	TRUE	47	new species	2.88704	0.0739536	47.8247	47	48	37.9913	3.46376e-14	SUCCESS	48	48	23	19	44	47	4	4
XBA-455	XBA	XB	455	Prevotella_oris_57058	0	26538	TRUE	TRUE	47	new species	2.88704	0.0739536	47.8247	47	48	37.9913	3.46376e-14	SUCCESS	48	49	23	19	44	47	4	4
XBA-463	XBA	XB	463	Prevotella_oris_57058	0	13588	TRUE	TRUE	47	new species	2.88704	0.0739536	47.8247	47	48	37.9913	3.46376e-14	SUCCESS	48	50	23	19	44	47	4	4
XBA-470	XBA	XB	470	Prevotella_oris_57058	0	12468	TRUE	TRUE	47	new species	2.88704	0.0739536	47.8247	47	48	37.9913	3.46376e-14	SUCCESS	48	51	23	19	44	47	4	4
XBA-478	XBA	XB	478	Prevotella_oris_57058	0	17346	TRUE	TRUE	47	new species	2.88704	0.0739536	47.8247	47	48	37.9913	3.46376e-14	SUCCESS	48	52	23	19	44	47	4	4
XBA-482	XBA	XB	482	Prevotella_oris_57058	0	22468	TRUE	TRUE	47	new species	2.88704	0.0739536	47.8247	47	48	37.9913	3.46376e-14	SUCCESS	48	53	23	19	44	47	4	4
XBA-491	XBA	XB	491	Prevotella_oris_57058	0	11316	TRUE	TRUE	47	new species	2.88704	0.0739536	47.8247	47	48	37.9913	3.46376e-14	SUCCESS	48	54	23	19	44	47	4	4
XBA-513	XBA	XB	513	Prevotella_oris_57058	0	16845	TRUE	TRUE	47	new species	2.88704	0.0739536	47.8247	47	48	37.9913	3.46376e-14	SUCCESS	48	55	23	19	44	47	4	4
XBA-519	XBA	XB	519	Prevotella_oris_57058	0	30418	TRUE	TRUE	47	new species	2.88704	0.0739536	47.8247	47	48	37.9913	3.46376e-14	SUCCESS	48	56	23	19	44	47	4	4
XBA-534	XBA	XB	534	Prevotella_oris_57058	0	12373	TRUE	TRUE	47	new species	2.88704	0.0739536	47.8247	47	48	37.9913	3.46376e-14	SUCCESS	48	57	23	19	44	47	4	4
XBA-541	XBA	XB	541	Prevotella_oris_57058	0	13747	TRUE	TRUE	47	new species	2.88704	0.0739536	47.8247	47	48	37.9913	3.46376e-14	SUCCESS	48	58	23	19	44	47	4	4
XBA-550	XBA	XB	550	Prevotella_oris_57058	0	15505	TRUE	TRUE	47	new species	2.88704	0.0739536	47.8247	47	48	37.9913	3.46376e-14	SUCCESS	48	59	23	19	44	47	4	4
XBA-557	XBA	XB	557	Prevotella_oris_57058	0	65018	TRUE	TRUE	47	new species	2.88704	0.0739536	47.8247	47	48	37.9913	3.46376e-14	SUCCESS	48	60	23	19	44	47	4	4
XBA-568	XBA	XB	568	Prevotella_oris_57058	0	20555	TRUE	TRUE	47	new species	2.88704	0.0739536	47.8247	47	48	37.9913	3.46376e-14	SUCCESS	48	61	23	19	44	47	4	4
XBA-577	XBA	XB	577	Prevotella_oris_57058	0	16838	TRUE	TRUE	47	new species	2.88704	0.0739536	47.8247	47	48	37.9913	3.46376e-14	SUCCESS	48	62	23	19	44	47	4	4
XBA-582	XBA	XB	582	Prevotella_oris_57058	0	16043	TRUE	TRUE	47	new species	2.88704	0.0739536	47.8247	47	48	37.9913	3.46376e-14	SUCCESS	48	63	23	19	44	47	4	4
XBA-589	XBA	XB	589	Prevotella_oris_57058	0	16590	TRUE	TRUE	47	new species	2.88704	0.0739536	47.8247	47	48	37.9913	3.46376e-14	SUCCESS	48	64	23	19	44	47	4	4
XBA-597	XBA	XB	597	Prevotella_oris_57058	0	47914	TRUE	TRUE	47	new species	2.88704	0.0739536	47.8247	47	48	37.9913	3.46376e-14	SUCCESS	48	65	23	19	44	47	4	4
XBA-610	XBA	XB	610	Prevotella_oris_57058	0	21597	TRUE	TRUE	47	new species	2.88704	0.0739536	47.8247	47	48	37.9913	3.46376e-14	SUCCESS	48	66	23	19	44	47	4	4
XBA-617	XBA	XB	617	Prevotella_oris_57058	0	15987	TRUE	TRUE	47	new species	2.88704	0.0739536	47.8247	47	48	37.9913	3.46376e-14	SUCCESS	48	67	23	19	44	47	4	4
XBA-625	XBA	XB	625	Prevotella_oris_57058	0	19014	TRUE	TRUE	47	new species	2.88704	0.0739536	47.8247	47	48	37.9913	3.46376e-14	SUCCESS	48	68	23	19	44	47	4	4
XBA-641	XBA	XB	641	Prevotella_oris_57058	0	15103	TRUE	TRUE	47	new species	2.88704	0.0739536	47.8247	47	48	37.9913	3.46376e-14	SUCCESS	48	69	23	19	44	47	4	4
XBA-650	XBA	XB	650	Prevotella_oris_57058	0	12408	TRUE	TRUE	47	new species	2.88704	0.0739536	47.8247	47	48	37.9913	3.46376e-14	SUCCESS	48	70	23	19	44	47	4	4
XBA-653	XBA	XB	653	Prevotella_oris_57058	0	13848	TRUE	TRUE	47	new species	2.88704	0.0739536	47.8247	47	48	37.9913	3.46376e-14	SUCCESS	48	71	23	19	44	47	4	4
XBA-677	XBA	XB	677	Prevotella_oris_57058	0	11458	TRUE	TRUE	47	new species	2.88704	0.0739536	47.8247	47	48	37.9913	3.46376e-14	SUCCESS	48	72	23	19	44	47	4	4
XBA-698	XBA	XB	698	Prevotella_oris_57058	0	26449	TRUE	TRUE	47	new species	2.88704	0.0739536	47.8247	47	48	37.9913	3.46376e-14	SUCCESS	48	73	23	19	44	47	4	4
XBA-705	XBA	XB	705	Prevotella_oris_57058	0	14390	TRUE	TRUE	47	new species	2.88704	0.0739536	47.8247	47	48	37.9913	3.46376e-14	SUCCESS	48	74	23	19	44	47	4	4
XBA-706	XBA	XB	706	Prevotella_oris_57058	0	6961	TRUE	TRUE	47	new species	2.88704	0.0739536	47.8247	47	48	37.9913	3.46376e-14	SUCCESS	48	75	23	19	44	47	4	4
XBA-707	XBA	XB	707	Prevotella_oris_57058	0	12269	TRUE	TRUE	47	new species	2.88704	0.0739536	47.8247	47	48	37.9913	3.46376e-14	SUCCESS	48	76	23	19	44	47	4	4
XBA-709	XBA	XB	709	Prevotella_oris_57058	0	12365	TRUE	TRUE	47	new species	2.88704	0.0739536	47.8247	47	48	37.9913	3.46376e-14	SUCCESS	48	77	23	19	44	47	4	4
XBA-710	XBA	XB	710	Prevotella_oris_57058	0	15995	TRUE	TRUE	47	new species	2.88704	0.0739536	47.8247	47	48	37.9913	3.46376e-14	SUCCESS	48	78	23	19	44	47	4	4
XBA-712	XBA	XB	712	Prevotella_oris_57058	0	11386	TRUE	TRUE	47	new species	2.88704	0.0739536	47.8247	47	48	37.9913	3.46376e-14	SUCCESS	48	79	23	19	44	47	4	4
XBA-713	XBA	XB	713	Prevotella_oris_57058	0	13748	TRUE	TRUE	47	new species	2.88704	0.0739536	47.8247	47	48	37.9913	3.46376e-14	SUCCESS	48	80	23	19	44	47	4	4
XBA-714	XBA	XB	714	Prevotella_oris_57058	0	18668	TRUE	TRUE	47	new species	2.88704	0.0739536	47.8247	47	48	37.9913	3.46376e-14	SUCCESS	48	81	23	19	44	47	4	4
XBA-716	XBA	XB	716	Prevotella_oris_57058	0	13099	TRUE	TRUE	47	new species	2.88704	0.0739536	47.8247	47	48	37.9913	3.46376e-14	SUCCESS	48	82	23	19	44	47	4	4
XBA-718	XBA	XB	718	Prevotella_oris_57058	0	15457	TRUE	TRUE	47	new species	2.88704	0.0739536	47.8247	47	48	37.9913	3.46376e-14	SUCCESS	48	83	23	19	44	47	4	4
XBA-722	XBA	XB	722	Prevotella_oris_57058	0	11283	TRUE	TRUE	47	new species	2.88704	0.0739536	47.8247	47	48	37.9913	3.46376e-14	SUCCESS	48	84	23	19	44	47	4	4
XBA-727	XBA	XB	727	Prevotella_oris_57058	0	7121	TRUE	TRUE	47	new species	2.88704	0.0739536	47.8247	47	48	37.9913	3.46376e-14	SUCCESS	48	85	23	19	44	47	4	4
XBA-734	XBA	XB	734	Prevotella_oris_57058	0	11183	TRUE	TRUE	47	new species	2.88704	0.0739536	47.8247	47	48	37.9913	3.46376e-14	SUCCESS	48	86	23	19	44	47	4	4
XBA-742	XBA	XB	742	Prevotella_oris_57058	0	14761	TRUE	TRUE	47	new species	2.88704	0.0739536	47.8247	47	48	37.9913	3.46376e-14	SUCCESS	48	87	23	19	44	47	4	4
XBA-749	XBA	XB	749	Prevotella_oris_57058	0	16053	TRUE	TRUE	47	new species	2.88704	0.0739536	47.8247	47	48	37.9913	3.46376e-14	SUCCESS	48	88	23	19	44	47	4	4
XBA-754	XBA	XB	754	Prevotella_oris_57058	0	10516	TRUE	TRUE	47	new species	2.88704	0.0739536	47.8247	47	48	37.9913	3.46376e-14	SUCCESS	48	89	23	19	44	47	4	4
XBA-767	XBA	XB	767	Prevotella_oris_57058	0	16026	TRUE	TRUE	47	new species	2.88704	0.0739536	47.8247	47	48	37.9913	3.46376e-14	SUCCESS	48	90	23	19	44	47	4	4
XBA-779	XBA	XB	779	Prevotella_oris_57058	0	13416	TRUE	TRUE	47	new species	2.88704	0.0739536	47.8247	47	48	37.9913	3.46376e-14	SUCCESS	48	91	23	19	44	47	4	4
XBA-787	XBA	XB	787	Prevotella_oris_57058	0	15201	TRUE	TRUE	47	new species	2.88704	0.0739536	47.8247	47	48	37.9913	3.46376e-14	SUCCESS	48	92	23	19	44	47	4	4
XBA-794	XBA	XB	794	Prevotella_oris_57058	0	16711	TRUE	TRUE	47	new species	2.88704	0.0739536	47.8247	47	48	37.9913	3.46376e-14	SUCCESS	48	93	23	19	44	47	4	4
XBA-806	XBA	XB	806	Prevotella_oris_57058	0	14045	TRUE	TRUE	47	new species	2.88704	0.0739536	47.8247	47	48	37.9913	3.46376e-14	SUCCESS	48	94	23	19	44	47	4	4
XBA-813	XBA	XB	813	Prevotella_oris_57058	0	22977	TRUE	TRUE	47	new species	2.88704	0.0739536	47.8247	47	48	37.9913	3.46376e-14	SUCCESS	48	95	23	19	44	47	4	4
XBA-821	XBA	XB	821	Prevotella_oris_57058	0	29341	TRUE	TRUE	47	new species	2.88704	0.0739536	47.8247	47	48	37.9913	3.46376e-14	SUCCESS	48	96	23	19	44	47	4	4
XBA-828	XBA	XB	828	Prevotella_oris_57058	0	45827	TRUE	TRUE	47	new species	2.88704	0.0739536	47.8247	47	48	37.9913	3.46376e-14	SUCCESS	48	97	23	19	44	47	4	4
XBA-835	XBA	XB	835	Prevotella_oris_57058	0	23735	TRUE	TRUE	47	new species	2.88704	0.0739536	47.8247	47	48	37.9913	3.46376e-14	SUCCESS	48	98	23	19	44	47	4	4
XBA-849	XBA	XB	849	Prevotella_oris_57058	0	13986	TRUE	TRUE	47	new species	2.88704	0.0739536	47.8247	47	48	37.9913	3.46376e-14	SUCCESS	48	99	23	19	44	47	4	4
XBA-871	XBA	XB	871	Prevotella_oris_57058	0	10251	TRUE	TRUE	47	new species	2.88704	0.0739536	47.8247	47	48	37.9913	3.46376e-14	SUCCESS	48	100	23	19	44	47	4	4
XBA-897	XBA	XB	897	Prevotella_oris_57058	0	15532	TRUE	TRUE	47	new species	2.88704	0.0739536	47.8247	47	48	37.9913	3.46376e-14	SUCCESS	48	101	23	19	44	47	4	4
XBA-898	XBA	XB	898	Prevotella_oris_57058	0	16032	TRUE	TRUE	47	new species	2.88704	0.0739536	47.8247	47	48	37.9913	3.46376e-14	SUCCESS	48	102	23	19	44	47	4	4
XBA-901	XBA	XB	901	Prevotella_oris_57058	0	13596	TRUE	TRUE	47	new species	2.88704	0.0739536	47.8247	47	48	37.9913	3.46376e-14	SUCCESS	48	103	23	19	44	47	4	4
XBA-907	XBA	XB	907	Prevotella_oris_57058	0	16100	TRUE	TRUE	47	new species	2.88704	0.0739536	47.8247	47	48	37.9913	3.46376e-14	SUCCESS	48	104	23	19	44	47	4	4
XBA-910	XBA	XB	910	Prevotella_oris_57058	0	14887	TRUE	TRUE	47	new species	2.88704	0.0739536	47.8247	47	48	37.9913	3.46376e-14	SUCCESS	48	105	23	19	44	47	4	4
XBA-001	XBA	XB	1	Roseburia_intestinalis_56239	0.00123593205904	103177	NA	NA	351	new strain	4.85734	0.00107337	46	45	46	40.9196	2.05874e-14	SUCCESS	46	1	21	20	45	45	1	1
XBA-008	XBA	XB	8	Roseburia_intestinalis_56239	0	18657	NA	NA	351	new strain	4.85734	0.00107337	46	45	46	40.9196	2.05874e-14	SUCCESS	46	2	21	20	45	45	1	1
XBA-015	XBA	XB	15	Roseburia_intestinalis_56239	0	9569	NA	NA	351	new strain	4.85734	0.00107337	46	45	46	40.9196	2.05874e-14	SUCCESS	46	3	21	20	45	45	1	1
XBA-022	XBA	XB	22	Roseburia_intestinalis_56239	0	8947	NA	NA	351	new strain	4.85734	0.00107337	46	45	46	40.9196	2.05874e-14	SUCCESS	46	4	21	20	45	45	1	1
XBA-023	XBA	XB	23	Roseburia_intestinalis_56239	0	8117	NA	NA	351	new strain	4.85734	0.00107337	46	45	46	40.9196	2.05874e-14	SUCCESS	46	5	21	20	45	45	1	1
XBA-024	XBA	XB	24	Roseburia_intestinalis_56239	0	24527	NA	NA	351	new strain	4.85734	0.00107337	46	45	46	40.9196	2.05874e-14	SUCCESS	46	6	21	20	45	45	1	1
XBA-025	XBA	XB	25	Roseburia_intestinalis_56239	0	20406	NA	NA	351	new strain	4.85734	0.00107337	46	45	46	40.9196	2.05874e-14	SUCCESS	46	7	21	20	45	45	1	1
XBA-026	XBA	XB	26	Roseburia_intestinalis_56239	0	12169	NA	NA	351	new strain	4.85734	0.00107337	46	45	46	40.9196	2.05874e-14	SUCCESS	46	8	21	20	45	45	1	1
XBA-027	XBA	XB	27	Roseburia_intestinalis_56239	0	12242	NA	NA	351	new strain	4.85734	0.00107337	46	45	46	40.9196	2.05874e-14	SUCCESS	46	9	21	20	45	45	1	1
XBA-028	XBA	XB	28	Roseburia_intestinalis_56239	0	19366	NA	NA	351	new strain	4.85734	0.00107337	46	45	46	40.9196	2.05874e-14	SUCCESS	46	10	21	20	45	45	1	1
XBA-029	XBA	XB	29	Roseburia_intestinalis_56239	0	74029	NA	NA	351	new strain	4.85734	0.00107337	46	45	46	40.9196	2.05874e-14	SUCCESS	46	11	21	20	45	45	1	1
XBA-030	XBA	XB	30	Roseburia_intestinalis_56239	0	10346	NA	NA	351	new strain	4.85734	0.00107337	46	45	46	40.9196	2.05874e-14	SUCCESS	46	12	21	20	45	45	1	1
XBA-036	XBA	XB	36	Roseburia_intestinalis_56239	0	31783	NA	NA	351	new strain	4.85734	0.00107337	46	45	46	40.9196	2.05874e-14	SUCCESS	46	13	21	20	45	45	1	1
XBA-037	XBA	XB	37	Roseburia_intestinalis_56239	0	18316	NA	NA	351	new strain	4.85734	0.00107337	46	45	46	40.9196	2.05874e-14	SUCCESS	46	14	21	20	45	45	1	1
XBA-039	XBA	XB	39	Roseburia_intestinalis_56239	0	9494	NA	NA	351	new strain	4.85734	0.00107337	46	45	46	40.9196	2.05874e-14	SUCCESS	46	15	21	20	45	45	1	1
XBA-040	XBA	XB	40	Roseburia_intestinalis_56239	0	12206	NA	NA	351	new strain	4.85734	0.00107337	46	45	46	40.9196	2.05874e-14	SUCCESS	46	16	21	20	45	45	1	1
XBA-041	XBA	XB	41	Roseburia_intestinalis_56239	0	6507	NA	NA	351	new strain	4.85734	0.00107337	46	45	46	40.9196	2.05874e-14	SUCCESS	46	17	21	20	45	45	1	1
XBA-042	XBA	XB	42	Roseburia_intestinalis_56239	0	8473	NA	NA	351	new strain	4.85734	0.00107337	46	45	46	40.9196	2.05874e-14	SUCCESS	46	18	21	20	45	45	1	1
XBA-044	XBA	XB	44	Roseburia_intestinalis_56239	0	18268	NA	NA	351	new strain	4.85734	0.00107337	46	45	46	40.9196	2.05874e-14	SUCCESS	46	19	21	20	45	45	1	1
XBA-045	XBA	XB	45	Roseburia_intestinalis_56239	0	60573	NA	NA	351	new strain	4.85734	0.00107337	46	45	46	40.9196	2.05874e-14	SUCCESS	46	20	21	20	45	45	1	1
XBA-046	XBA	XB	46	Roseburia_intestinalis_56239	0.00108540218221	87712	NA	NA	351	new strain	4.85734	0.00107337	46	45	46	40.9196	2.05874e-14	SUCCESS	46	21	21	20	45	45	1	1
XBA-047	XBA	XB	47	Roseburia_intestinalis_56239	0	51761	NA	NA	351	new strain	4.85734	0.00107337	46	45	46	40.9196	2.05874e-14	SUCCESS	46	22	21	20	45	45	1	1
XBA-048	XBA	XB	48	Roseburia_intestinalis_56239	0	97435	NA	NA	351	new strain	4.85734	0.00107337	46	45	46	40.9196	2.05874e-14	SUCCESS	46	23	21	20	45	45	1	1
XBA-049	XBA	XB	49	Roseburia_intestinalis_56239	0	109011	NA	NA	351	new strain	4.85734	0.00107337	46	45	46	40.9196	2.05874e-14	SUCCESS	46	24	21	20	45	45	1	1
XBA-050	XBA	XB	50	Roseburia_intestinalis_56239	0	10728	NA	NA	351	new strain	4.85734	0.00107337	46	45	46	40.9196	2.05874e-14	SUCCESS	46	25	21	20	45	45	1	1
XBA-053	XBA	XB	53	Roseburia_intestinalis_56239	0	133757	NA	NA	351	new strain	4.85734	0.00107337	46	45	46	40.9196	2.05874e-14	SUCCESS	46	26	21	20	45	45	1	1
XBA-058	XBA	XB	58	Roseburia_intestinalis_56239	0	11407	NA	NA	351	new strain	4.85734	0.00107337	46	45	46	40.9196	2.05874e-14	SUCCESS	46	27	21	20	45	45	1	1
XBA-064	XBA	XB	64	Roseburia_intestinalis_56239	0	140335	NA	NA	351	new strain	4.85734	0.00107337	46	45	46	40.9196	2.05874e-14	SUCCESS	46	28	21	20	45	45	1	1
XBA-106	XBA	XB	106	Roseburia_intestinalis_56239	0	30270	NA	NA	351	new strain	4.85734	0.00107337	46	45	46	40.9196	2.05874e-14	SUCCESS	46	29	21	20	45	45	1	1
XBA-134	XBA	XB	134	Roseburia_intestinalis_56239	0	28487	NA	NA	351	new strain	4.85734	0.00107337	46	45	46	40.9196	2.05874e-14	SUCCESS	46	30	21	20	45	45	1	1
XBA-171	XBA	XB	171	Roseburia_intestinalis_56239	0	48800	NA	NA	351	new strain	4.85734	0.00107337	46	45	46	40.9196	2.05874e-14	SUCCESS	46	31	21	20	45	45	1	1
XBA-240	XBA	XB	240	Roseburia_intestinalis_56239	0	169787	NA	NA	351	new strain	4.85734	0.00107337	46	45	46	40.9196	2.05874e-14	SUCCESS	46	32	21	20	45	45	1	1
XBA-272	XBA	XB	272	Roseburia_intestinalis_56239	0	93216	NA	NA	351	new strain	4.85734	0.00107337	46	45	46	40.9196	2.05874e-14	SUCCESS	46	33	21	20	45	45	1	1
XBA-303	XBA	XB	303	Roseburia_intestinalis_56239	0	66760	NA	NA	351	new strain	4.85734	0.00107337	46	45	46	40.9196	2.05874e-14	SUCCESS	46	34	21	20	45	45	1	1
XBA-330	XBA	XB	330	Roseburia_intestinalis_56239	0	92817	NA	NA	351	new strain	4.85734	0.00107337	46	45	46	40.9196	2.05874e-14	SUCCESS	46	35	21	20	45	45	1	1
XBA-351	XBA	XB	351	Roseburia_intestinalis_56239	0.0253396097737	67169	NA	NA	351	new strain	4.85734	0.00107337	46	45	46	40.9196	2.05874e-14	SUCCESS	46	36	21	20	45	45	1	1
XBA-358	XBA	XB	358	Roseburia_intestinalis_56239	0.127587669507	8710	NA	NA	351	new strain	4.85734	0.00107337	46	45	46	40.9196	2.05874e-14	SUCCESS	46	37	21	20	45	45	1	1
XBA-364	XBA	XB	364	Roseburia_intestinalis_56239	0.000208888795378	14221	NA	NA	351	new strain	4.85734	0.00107337	46	45	46	40.9196	2.05874e-14	SUCCESS	46	38	21	20	45	45	1	1
XBA-374	XBA	XB	374	Roseburia_intestinalis_56239	0	15262	NA	NA	351	new strain	4.85734	0.00107337	46	45	46	40.9196	2.05874e-14	SUCCESS	46	39	21	20	45	45	1	1
XBA-380	XBA	XB	380	Roseburia_intestinalis_56239	0	41285	NA	NA	351	new strain	4.85734	0.00107337	46	45	46	40.9196	2.05874e-14	SUCCESS	46	40	21	20	45	45	1	1
XBA-388	XBA	XB	388	Roseburia_intestinalis_56239	0	10177	NA	NA	351	new strain	4.85734	0.00107337	46	45	46	40.9196	2.05874e-14	SUCCESS	46	41	21	20	45	45	1	1
XBA-401	XBA	XB	401	Roseburia_intestinalis_56239	0	12546	NA	NA	351	new strain	4.85734	0.00107337	46	45	46	40.9196	2.05874e-14	SUCCESS	46	42	21	20	45	45	1	1
XBA-408	XBA	XB	408	Roseburia_intestinalis_56239	0	12286	NA	NA	351	new strain	4.85734	0.00107337	46	45	46	40.9196	2.05874e-14	SUCCESS	46	43	21	20	45	45	1	1
XBA-415	XBA	XB	415	Roseburia_intestinalis_56239	0	10259	NA	NA	351	new strain	4.85734	0.00107337	46	45	46	40.9196	2.05874e-14	SUCCESS	46	44	21	20	45	45	1	1
XBA-422	XBA	XB	422	Roseburia_intestinalis_56239	0	16159	NA	NA	351	new strain	4.85734	0.00107337	46	45	46	40.9196	2.05874e-14	SUCCESS	46	45	21	20	45	45	1	1
XBA-430	XBA	XB	430	Roseburia_intestinalis_56239	0	14946	NA	NA	351	new strain	4.85734	0.00107337	46	45	46	40.9196	2.05874e-14	SUCCESS	46	46	21	20	45	45	1	1
XBA-436	XBA	XB	436	Roseburia_intestinalis_56239	0	13715	NA	NA	351	new strain	4.85734	0.00107337	46	45	46	40.9196	2.05874e-14	SUCCESS	46	47	21	20	45	45	1	1
XBA-442	XBA	XB	442	Roseburia_intestinalis_56239	0	18171	NA	NA	351	new strain	4.85734	0.00107337	46	45	46	40.9196	2.05874e-14	SUCCESS	46	48	21	20	45	45	1	1
XBA-455	XBA	XB	455	Roseburia_intestinalis_56239	0	26538	NA	NA	351	new strain	4.85734	0.00107337	46	45	46	40.9196	2.05874e-14	SUCCESS	46	49	21	20	45	45	1	1
XBA-463	XBA	XB	463	Roseburia_intestinalis_56239	0	13588	NA	NA	351	new strain	4.85734	0.00107337	46	45	46	40.9196	2.05874e-14	SUCCESS	46	50	21	20	45	45	1	1
XBA-470	XBA	XB	470	Roseburia_intestinalis_56239	0	12468	NA	NA	351	new strain	4.85734	0.00107337	46	45	46	40.9196	2.05874e-14	SUCCESS	46	51	21	20	45	45	1	1
XBA-478	XBA	XB	478	Roseburia_intestinalis_56239	0	17346	NA	NA	351	new strain	4.85734	0.00107337	46	45	46	40.9196	2.05874e-14	SUCCESS	46	52	21	20	45	45	1	1
XBA-482	XBA	XB	482	Roseburia_intestinalis_56239	0	22468	NA	NA	351	new strain	4.85734	0.00107337	46	45	46	40.9196	2.05874e-14	SUCCESS	46	53	21	20	45	45	1	1
XBA-491	XBA	XB	491	Roseburia_intestinalis_56239	0	11316	NA	NA	351	new strain	4.85734	0.00107337	46	45	46	40.9196	2.05874e-14	SUCCESS	46	54	21	20	45	45	1	1
XBA-513	XBA	XB	513	Roseburia_intestinalis_56239	0.000800474310675	16845	NA	NA	351	new strain	4.85734	0.00107337	46	45	46	40.9196	2.05874e-14	SUCCESS	46	55	21	20	45	45	1	1
XBA-519	XBA	XB	519	Roseburia_intestinalis_56239	0.00417816684052	30418	NA	NA	351	new strain	4.85734	0.00107337	46	45	46	40.9196	2.05874e-14	SUCCESS	46	56	21	20	45	45	1	1
XBA-534	XBA	XB	534	Roseburia_intestinalis_56239	0.00207624811896	12373	NA	NA	351	new strain	4.85734	0.00107337	46	45	46	40.9196	2.05874e-14	SUCCESS	46	57	21	20	45	45	1	1
XBA-541	XBA	XB	541	Roseburia_intestinalis_56239	7.07666303595e-05	13747	NA	NA	351	new strain	4.85734	0.00107337	46	45	46	40.9196	2.05874e-14	SUCCESS	46	58	21	20	45	45	1	1
XBA-550	XBA	XB	550	Roseburia_intestinalis_56239	0.0013722252548	15505	NA	NA	351	new strain	4.85734	0.00107337	46	45	46	40.9196	2.05874e-14	SUCCESS	46	59	21	20	45	45	1	1
XBA-557	XBA	XB	557	Roseburia_intestinalis_56239	0.000437204887882	65018	NA	NA	351	new strain	4.85734	0.00107337	46	45	46	40.9196	2.05874e-14	SUCCESS	46	60	21	20	45	45	1	1
