genome_id	genome_name	rep_genome	length	contigs	species_id
1281013.3	Escherichia coli HVH 74 (4-1034782)	0	5228606	35	Escherichia_coli_58110
1281014.3	Escherichia coli HVH 76 (4-2538717)	0	5155539	35	Escherichia_coli_58110
1281015.3	Escherichia coli HVH 77 (4-2605759)	0	5347495	87	Escherichia_coli_58110
1281016.3	Escherichia coli HVH 78 (4-2735946)	0	5299231	55	Escherichia_coli_58110
1281017.3	Escherichia coli HVH 79 (4-2512823)	0	5109034	68	Escherichia_coli_58110
1281018.3	Escherichia coli HVH 80 (4-2428830)	0	5154632	33	Escherichia_coli_58110
1281019.3	Escherichia coli HVH 82 (4-2209276)	0	5261123	50	Escherichia_coli_58110
1281020.3	Escherichia coli HVH 83 (4-2051087)	0	5148027	32	Escherichia_coli_58110
1281021.3	Escherichia coli HVH 84 (4-1021478)	0	5173994	45	Escherichia_coli_58110
1281022.3	Escherichia coli HVH 85 (4-0792144)	0	5077669	23	Escherichia_coli_58110
1281023.3	Escherichia coli HVH 86 (4-7026218)	0	5528333	63	Escherichia_coli_58110
1281024.3	Escherichia coli HVH 87 (4-5977630)	0	5501054	83	Escherichia_coli_58110
1281025.3	Escherichia coli HVH 88 (4-5854636)	0	5291127	50	Escherichia_coli_58110
1281026.3	Escherichia coli HVH 89 (4-5885604)	0	5163898	30	Escherichia_coli_58110
1281027.3	Escherichia coli HVH 90 (4-3191362)	0	5154541	31	Escherichia_coli_58110
1281028.3	Escherichia coli HVH 91 (4-4638751)	0	4624812	90	Escherichia_coli_58110
1281029.3	Escherichia coli HVH 92 (4-5930790)	0	5285737	69	Escherichia_coli_58110
1281031.3	Escherichia coli HVH 95 (4-6074464)	0	5194903	58	Escherichia_coli_58110
1281032.3	Escherichia coli HVH 96 (4-5934869)	0	5279741	64	Escherichia_coli_58110
1281034.3	Escherichia coli HVH 98 (4-5799287)	0	5087922	59	Escherichia_coli_58110
1281036.3	Escherichia coli HVH 100 (4-2850729)	0	5256976	29	Escherichia_coli_58110
1281038.3	Escherichia coli HVH 102 (4-6906788)	0	5054849	41	Escherichia_coli_58110
1281039.3	Escherichia coli HVH 103 (4-5904188)	0	5100864	47	Escherichia_coli_58110
1281040.3	Escherichia coli HVH 104 (4-6977960)	0	5254004	66	Escherichia_coli_58110
1281042.3	Escherichia coli HVH 106 (4-6881831)	0	5297794	24	Escherichia_coli_58110
1281043.3	Escherichia coli HVH 107 (4-5860571)	0	5296731	77	Escherichia_coli_58110
1281044.3	Escherichia coli HVH 108 (4-6924867)	0	5208452	40	Escherichia_coli_58110
1281045.3	Escherichia coli HVH 109 (4-6977162)	0	5449479	86	Escherichia_coli_58110
1281046.3	Escherichia coli HVH 110 (4-6978754)	0	5721213	39	Escherichia_coli_58110
1281047.3	Escherichia coli HVH 111 (4-7039018)	0	4905676	21	Escherichia_coli_58110
1281048.3	Escherichia coli HVH 112 (4-5987253)	0	5047997	32	Escherichia_coli_58110
1281049.3	Escherichia coli HVH 113 (4-7535473)	0	5407158	54	Escherichia_coli_58110
1281050.3	Escherichia coli HVH 114 (4-7037740)	0	5235539	35	Escherichia_coli_58110
1281051.3	Escherichia coli HVH 115 (4-4465997)	0	5121261	75	Escherichia_coli_58110
1281052.3	Escherichia coli HVH 115 (4-4465989)	0	5178972	49	Escherichia_coli_58110
1281053.3	Escherichia coli HVH 116 (4-6879942)	0	5228842	35	Escherichia_coli_58110
1281054.3	Escherichia coli HVH 117 (4-6857191)	0	5254875	36	Escherichia_coli_58110
1281055.3	Escherichia coli HVH 118 (4-7345399)	0	5230030	39	Escherichia_coli_58110
1281056.3	Escherichia coli HVH 119 (4-6879578)	0	5297998	27	Escherichia_coli_58110
1281057.3	Escherichia coli HVH 120 (4-6978681)	0	5032802	33	Escherichia_coli_58110
1281058.3	Escherichia coli HVH 121 (4-6877826)	0	5337392	55	Escherichia_coli_58110
1281059.3	Escherichia coli HVH 122 (4-6851606)	0	5314590	27	Escherichia_coli_58110
1281060.3	Escherichia coli HVH 125 (4-2634716)	0	5215450	37	Escherichia_coli_58110
1281061.3	Escherichia coli HVH 126 (4-6034225)	0	5511749	54	Escherichia_coli_58110
1281062.3	Escherichia coli HVH 127 (4-7303629)	0	5173084	61	Escherichia_coli_58110
1281063.3	Escherichia coli HVH 128 (4-7030436)	0	5255407	50	Escherichia_coli_58110
1281064.3	Escherichia coli HVH 130 (4-7036876)	0	5340094	86	Escherichia_coli_58110
1281065.3	Escherichia coli HVH 132 (4-6876862)	0	5227904	43	Escherichia_coli_58110
1281066.3	Escherichia coli HVH 133 (4-4466519)	0	5201275	21	Escherichia_coli_58110
1281067.3	Escherichia coli HVH 134 (4-6073441)	0	5271024	21	Escherichia_coli_58110
1281068.3	Escherichia coli HVH 135 (4-4449320)	0	5217647	11	Escherichia_coli_58110
1281069.3	Escherichia coli HVH 136 (4-5970458)	0	5406413	43	Escherichia_coli_58110
1281070.3	Escherichia coli HVH 137 (4-2124971)	0	5204516	24	Escherichia_coli_58110
1281071.3	Escherichia coli HVH 138 (4-6066704)	0	5177956	36	Escherichia_coli_58110
1281072.3	Escherichia coli HVH 139 (4-3192644)	0	5006892	79	Escherichia_coli_58110
1281073.3	Escherichia coli HVH 140 (4-5894387)	0	5342532	30	Escherichia_coli_58110
1281074.3	Escherichia coli HVH 141 (4-5995973)	0	5160598	31	Escherichia_coli_58110
1281075.3	Escherichia coli HVH 142 (4-5627451)	0	5184883	54	Escherichia_coli_58110
1281076.3	Escherichia coli HVH 143 (4-5674999)	0	5151784	32	Escherichia_coli_58110
1281077.3	Escherichia coli HVH 144 (4-4451937)	0	5240071	40	Escherichia_coli_58110
1281078.3	Escherichia coli HVH 145 (4-5672112)	0	5365353	15	Escherichia_coli_58110
1281079.3	Escherichia coli HVH 146 (4-3189767)	0	5328694	47	Escherichia_coli_58110
1281080.3	Escherichia coli HVH 147 (4-5893887)	0	4906238	27	Escherichia_coli_58110
1281081.3	Escherichia coli HVH 148 (4-3192490)	0	5225734	69	Escherichia_coli_58110
1281082.3	Escherichia coli HVH 149 (4-4451880)	0	5150186	36	Escherichia_coli_58110
1281083.3	Escherichia coli HVH 150 (4-3258106)	0	5019504	60	Escherichia_coli_58110
1281084.3	Escherichia coli HVH 151 (4-5755573)	0	5294486	39	Escherichia_coli_58110
1281085.3	Escherichia coli HVH 152 (4-3447545)	0	4812388	132	Escherichia_coli_58110
1281086.3	Escherichia coli HVH 153 (3-9344314)	0	5262428	41	Escherichia_coli_58110
1281087.3	Escherichia coli HVH 154 (4-5636698)	0	5096732	102	Escherichia_coli_58110
1281088.3	Escherichia coli HVH 155 (4-4509048)	0	5265760	16	Escherichia_coli_58110
1281089.3	Escherichia coli HVH 156 (4-3206505)	0	5296540	32	Escherichia_coli_58110
1281090.3	Escherichia coli HVH 157 (4-3406229)	0	5162485	60	Escherichia_coli_58110
1281091.3	Escherichia coli HVH 158 (4-3224287)	0	4932572	40	Escherichia_coli_58110
1281092.3	Escherichia coli HVH 159 (4-5818141)	0	5222017	39	Escherichia_coli_58110
1281093.3	Escherichia coli HVH 160 (4-5695937)	0	5251498	44	Escherichia_coli_58110
1281094.3	Escherichia coli HVH 161 (4-3119890)	0	5263549	49	Escherichia_coli_58110
1281095.3	Escherichia coli HVH 162 (4-5627982)	0	5244314	59	Escherichia_coli_58110
1281096.3	Escherichia coli HVH 163 (4-4697553)	0	5390144	17	Escherichia_coli_58110
1281097.3	Escherichia coli HVH 164 (4-5953081)	0	4660216	39	Escherichia_coli_58110
1281098.3	Escherichia coli HVH 167 (4-6073565)	0	5240229	13	Escherichia_coli_58110
1281099.3	Escherichia coli HVH 169 (4-1075578)	0	5157279	45	Escherichia_coli_58110
1281100.3	Escherichia coli HVH 170 (4-3026949)	0	5502610	67	Escherichia_coli_58110
1281101.3	Escherichia coli HVH 171 (4-3191958)	0	5169710	25	Escherichia_coli_58110
1281102.3	Escherichia coli HVH 172 (4-3248542)	0	5327081	43	Escherichia_coli_58110
1281103.3	Escherichia coli HVH 173 (3-9175482)	0	5341476	14	Escherichia_coli_58110
1281104.3	Escherichia coli HVH 175 (4-3405184)	0	5427177	46	Escherichia_coli_58110
1281105.3	Escherichia coli HVH 176 (4-3428664)	0	5289067	42	Escherichia_coli_58110
1281106.3	Escherichia coli HVH 177 (4-2876612)	0	5050003	19	Escherichia_coli_58110
1281107.3	Escherichia coli HVH 178 (4-3189163)	0	5106692	47	Escherichia_coli_58110
1281108.3	Escherichia coli HVH 180 (4-3051617)	0	5149400	36	Escherichia_coli_58110
1281109.3	Escherichia coli HVH 182 (4-0985554)	0	5172648	41	Escherichia_coli_58110
1281110.3	Escherichia coli HVH 183 (4-3205932)	0	5382361	28	Escherichia_coli_58110
1281111.3	Escherichia coli HVH 184 (4-3343286)	0	5390658	48	Escherichia_coli_58110
1281112.3	Escherichia coli HVH 185 (4-2876639)	0	5172338	45	Escherichia_coli_58110
1281113.3	Escherichia coli HVH 186 (4-3405044)	0	5023295	112	Escherichia_coli_58110
1281114.3	Escherichia coli HVH 187 (4-4471660)	0	5390055	72	Escherichia_coli_58110
1281115.3	Escherichia coli HVH 188 (4-2356988)	0	5053825	33	Escherichia_coli_58110
1281116.3	Escherichia coli HVH 189 (4-3220125)	0	5436467	62	Escherichia_coli_58110
1281117.3	Escherichia coli HVH 190 (4-3255514)	0	4837802	17	Escherichia_coli_58110
1281118.3	Escherichia coli HVH 191 (3-9341900)	0	5283700	53	Escherichia_coli_58110
1281119.3	Escherichia coli HVH 192 (4-3054470)	0	5155269	32	Escherichia_coli_58110
1281120.3	Escherichia coli HVH 193 (4-3331423)	0	4997678	30	Escherichia_coli_58110
1281121.3	Escherichia coli HVH 194 (4-2356805)	0	5159546	37	Escherichia_coli_58110
1281122.3	Escherichia coli HVH 195 (3-7155360)	0	4685685	24	Escherichia_coli_58110
1281123.3	Escherichia coli HVH 196 (4-4530470)	0	5044148	20	Escherichia_coli_58110
1281124.3	Escherichia coli HVH 197 (4-4466217)	0	5456918	62	Escherichia_coli_58110
1281125.3	Escherichia coli HVH 198 (4-3206106)	0	5071436	31	Escherichia_coli_58110
1281126.3	Escherichia coli HVH 199 (4-5670322)	0	5153375	25	Escherichia_coli_58110
1281127.3	Escherichia coli HVH 200 (4-4449924)	0	5268740	47	Escherichia_coli_58110
1281128.3	Escherichia coli HVH 201 (4-4459431)	0	5184899	24	Escherichia_coli_58110
1281129.3	Escherichia coli HVH 202 (4-3163997)	0	5300441	44	Escherichia_coli_58110
1281130.3	Escherichia coli HVH 203 (4-3126218)	0	5000790	19	Escherichia_coli_58110
1281131.3	Escherichia coli HVH 204 (4-3112802)	0	4862729	36	Escherichia_coli_58110
1281132.3	Escherichia coli HVH 205 (4-3094677)	0	5360691	44	Escherichia_coli_58110
1281133.3	Escherichia coli HVH 206 (4-3128229)	0	5274197	16	Escherichia_coli_58110
1281134.3	Escherichia coli HVH 207 (4-3113221)	0	5188392	33	Escherichia_coli_58110
1281135.3	Escherichia coli HVH 208 (4-3112292)	0	5375989	17	Escherichia_coli_58110
1281136.3	Escherichia coli HVH 209 (4-3062651)	0	4599044	28	Escherichia_coli_58110
1281137.3	Escherichia coli HVH 210 (4-3042480)	0	5164876	27	Escherichia_coli_58110
1281138.3	Escherichia coli HVH 211 (4-3041891)	0	5167215	38	Escherichia_coli_58110
1281139.3	Escherichia coli HVH 212 (3-9305343)	0	5375380	47	Escherichia_coli_58110
1281140.3	Escherichia coli HVH 213 (4-3042928)	0	5412674	51	Escherichia_coli_58110
1281141.3	Escherichia coli HVH 214 (4-3062198)	0	5163474	13	Escherichia_coli_58110
1281142.3	Escherichia coli HVH 215 (4-3008371)	0	5301471	11	Escherichia_coli_58110
1281143.3	Escherichia coli HVH 216 (4-3042952)	0	5214426	34	Escherichia_coli_58110
1281144.3	Escherichia coli HVH 217 (4-1022806)	0	5217122	40	Escherichia_coli_58110
1281145.3	Escherichia coli HVH 218 (4-4500903)	0	5240037	35	Escherichia_coli_58110
1281146.3	Escherichia coli HVH 220 (4-5876842)	0	5234127	51	Escherichia_coli_58110
1281147.4	Escherichia coli HVH 221 (4-3136817)	0	4735923	74	Escherichia_coli_58110
1281148.3	Escherichia coli HVH 222 (4-2977443)	0	5106782	65	Escherichia_coli_58110
1281149.3	Escherichia coli HVH 223 (4-2976528)	0	5337054	48	Escherichia_coli_58110
1281150.3	Escherichia coli HVH 225 (4-1273116)	0	5373815	62	Escherichia_coli_58110
1281151.3	Escherichia coli HVH 227 (4-2277670)	0	5198690	39	Escherichia_coli_58110
1281152.3	Escherichia coli HVH 228 (4-7787030)	0	5055933	24	Escherichia_coli_58110
1281153.3	Escherichia coli KOEGE 3 (4a)	0	4544068	52	Escherichia_coli_58110
1281154.3	Escherichia coli KOEGE 7 (16a)	0	5049153	48	Escherichia_coli_58110
1281155.3	Escherichia coli KOEGE 10 (25a)	0	5343112	70	Escherichia_coli_58110
1281156.3	Escherichia coli KOEGE 30 (63a)	0	5190234	30	Escherichia_coli_58110
1281157.3	Escherichia coli KOEGE 32 (66a)	0	5195716	37	Escherichia_coli_58110
1281158.3	Escherichia coli KOEGE 33 (68a)	0	5237174	41	Escherichia_coli_58110
1281159.3	Escherichia coli KOEGE 40 (102a)	0	4786288	40	Escherichia_coli_58110
1281160.3	Escherichia coli KOEGE 43 (105a)	0	5115771	39	Escherichia_coli_58110
1281161.3	Escherichia coli KOEGE 44 (106a)	0	5022075	30	Escherichia_coli_58110
1281162.3	Escherichia coli KOEGE 56 (169a)	0	5239714	49	Escherichia_coli_58110
1281163.3	Escherichia coli KOEGE 58 (171a)	0	5031008	44	Escherichia_coli_58110
1281164.3	Escherichia coli KOEGE 61 (174a)	0	5136721	28	Escherichia_coli_58110
1281165.3	Escherichia coli KOEGE 62 (175a)	0	5522863	32	Escherichia_coli_58110
1281166.3	Escherichia coli KOEGE 68 (182a)	0	4960234	25	Escherichia_coli_58110
1281167.3	Escherichia coli KOEGE 70 (185a)	0	5178549	33	Escherichia_coli_58110
1281168.3	Escherichia coli KOEGE 71 (186a)	0	4564185	23	Escherichia_coli_57907
1281169.3	Escherichia coli KOEGE 73 (195a)	0	5518340	26	Escherichia_coli_58110
1281170.3	Escherichia coli KOEGE 77 (202a)	0	5266219	52	Escherichia_coli_58110
1281171.3	Escherichia coli KOEGE 118 (317a)	0	5010695	31	Escherichia_coli_58110
1281172.3	Escherichia coli KOEGE 131 (358a)	0	5165373	33	Escherichia_coli_58110
1281173.3	Escherichia coli UMEA 3014-1	0	5055428	31	Escherichia_coli_58110
1281174.3	Escherichia coli UMEA 3022-1	0	5062734	28	Escherichia_coli_58110
1281175.3	Escherichia coli UMEA 3033-1	0	5342840	49	Escherichia_coli_58110
1281176.3	Escherichia coli UMEA 3041-1	0	5247545	51	Escherichia_coli_58110
1281177.3	Escherichia coli UMEA 3052-1	0	4979800	65	Escherichia_coli_58110
1281178.3	Escherichia coli UMEA 3053-1	0	5171144	44	Escherichia_coli_58110
1281179.3	Escherichia coli UMEA 3065-1	0	5135414	27	Escherichia_coli_58110
1281180.3	Escherichia coli UMEA 3087-1	0	5114776	40	Escherichia_coli_58110
1281181.3	Escherichia coli UMEA 3088-1	0	5398425	49	Escherichia_coli_58110
1281182.3	Escherichia coli UMEA 3097-1	0	5194717	28	Escherichia_coli_58110
1281183.3	Escherichia coli UMEA 3108-1	0	5053548	54	Escherichia_coli_58110
1281184.3	Escherichia coli UMEA 3113-1	0	5107372	37	Escherichia_coli_58110
1281185.3	Escherichia coli UMEA 3117-1	0	4798385	29	Escherichia_coli_58110
1281186.3	Escherichia coli UMEA 3121-1	0	5327259	40	Escherichia_coli_58110
1281187.3	Escherichia coli UMEA 3122-1	0	5152021	68	Escherichia_coli_58110
1281188.3	Escherichia coli UMEA 3124-1	0	4847800	40	Escherichia_coli_58110
1281189.3	Escherichia coli UMEA 3139-1	0	5167030	109	Escherichia_coli_58110
1281190.3	Escherichia coli UMEA 3140-1	0	4954030	66	Escherichia_coli_58110
1281191.3	Escherichia coli UMEA 3144-1	0	5031374	42	Escherichia_coli_58110
1281192.3	Escherichia coli UMEA 3148-1	0	5076849	59	Escherichia_coli_58110
1281193.3	Escherichia coli UMEA 3150-1	0	4931779	45	Escherichia_coli_58110
1281194.3	Escherichia coli UMEA 3151-1	0	4762621	60	Escherichia_coli_58110
1281195.3	Escherichia coli UMEA 3152-1	0	4756227	27	Escherichia_coli_58110
1281196.3	Escherichia coli UMEA 3155-1	0	4874375	33	Escherichia_coli_58110
1281197.3	Escherichia coli UMEA 3159-1	0	5193545	43	Escherichia_coli_58110
1281198.3	Escherichia coli UMEA 3160-1	0	5140285	32	Escherichia_coli_58110
1281199.3	Escherichia coli UMEA 3161-1	0	5179241	32	Escherichia_coli_58110
1281200.3	Escherichia coli UMEA 3162-1	0	5225574	48	Escherichia_coli_58110
1281201.3	Escherichia coli UMEA 3163-1	0	5063987	40	Escherichia_coli_58110
1281202.3	Escherichia coli UMEA 3172-1	0	5239139	46	Escherichia_coli_58110
1281203.3	Escherichia coli UMEA 3173-1	0	5125156	42	Escherichia_coli_58110
1281204.3	Escherichia coli UMEA 3174-1	0	5220324	75	Escherichia_coli_58110
1281205.3	Escherichia coli UMEA 3175-1	0	5232171	48	Escherichia_coli_58110
1281206.3	Escherichia coli UMEA 3176-1	0	4836981	41	Escherichia_coli_58110
1281207.3	Escherichia coli UMEA 3178-1	0	5145130	51	Escherichia_coli_58110
1281208.3	Escherichia coli UMEA 3180-1	0	5103154	54	Escherichia_coli_58110
1281209.3	Escherichia coli UMEA 3185-1	0	5102722	26	Escherichia_coli_58110
1281210.3	Escherichia coli UMEA 3190-1	0	5230430	100	Escherichia_coli_58110
1281211.3	Escherichia coli UMEA 3193-1	0	5276796	43	Escherichia_coli_58110
1281212.3	Escherichia coli UMEA 3199-1	0	4864655	54	Escherichia_coli_58110
1281213.3	Escherichia coli UMEA 3200-1	0	5337732	59	Escherichia_coli_58110
1281214.3	Escherichia coli UMEA 3201-1	0	5186168	58	Escherichia_coli_58110
1281215.3	Escherichia coli UMEA 3203-1	0	5279676	49	Escherichia_coli_58110
1281216.3	Escherichia coli UMEA 3206-1	0	5175229	44	Escherichia_coli_58110
1281217.3	Escherichia coli UMEA 3208-1	0	5178074	46	Escherichia_coli_58110
1281218.3	Escherichia coli UMEA 3212-1	0	5285266	96	Escherichia_coli_58110
1281219.3	Escherichia coli UMEA 3215-1	0	5366352	42	Escherichia_coli_58110
1281220.3	Escherichia coli UMEA 3216-1	0	5006922	34	Escherichia_coli_58110
1281221.3	Escherichia coli UMEA 3217-1	0	5009113	25	Escherichia_coli_58110
1281222.3	Escherichia coli UMEA 3220-1	0	5143816	31	Escherichia_coli_58110
1281223.3	Escherichia coli UMEA 3221-1	0	5134670	68	Escherichia_coli_58110
1281224.3	Escherichia coli UMEA 3222-1	0	5345958	50	Escherichia_coli_58110
1281225.3	Escherichia coli UMEA 3230-1	0	5182630	41	Escherichia_coli_58110
1281226.3	Escherichia coli UMEA 3233-1	0	5186999	32	Escherichia_coli_58110
1281227.3	Escherichia coli UMEA 3240-1	0	5112888	55	Escherichia_coli_58110
1281228.3	Escherichia coli UMEA 3244-1	0	5055096	30	Escherichia_coli_58110
1281230.3	Escherichia coli UMEA 3257-1	0	5228548	56	Escherichia_coli_58110
1281231.3	Escherichia coli UMEA 3264-1	0	5176070	42	Escherichia_coli_58110
1281232.3	Escherichia coli UMEA 3268-1	0	5180466	24	Escherichia_coli_58110
1281233.3	Escherichia coli UMEA 3271-1	0	5148299	75	Escherichia_coli_58110
1281234.3	Escherichia coli UMEA 3290-1	0	5034708	27	Escherichia_coli_58110
1281235.3	Escherichia coli UMEA 3292-1	0	5311272	87	Escherichia_coli_58110
1281236.3	Escherichia coli UMEA 3298-1	0	5191894	43	Escherichia_coli_58110
1281237.3	Escherichia coli UMEA 3304-1	0	5271333	98	Escherichia_coli_58110
1281238.3	Escherichia coli UMEA 3314-1	0	4823263	60	Escherichia_coli_58110
1281239.3	Escherichia coli UMEA 3317-1	0	4810406	33	Escherichia_coli_58110
1281240.3	Escherichia coli UMEA 3318-1	0	5134685	52	Escherichia_coli_58110
1281241.3	Escherichia coli UMEA 3323-1	0	5492958	80	Escherichia_coli_58110
1281242.3	Escherichia coli UMEA 3329-1	0	4956734	34	Escherichia_coli_58110
1281243.3	Escherichia coli UMEA 3336-1	0	4795157	28	Escherichia_coli_58110
1281244.3	Escherichia coli UMEA 3337-1	0	5157543	37	Escherichia_coli_58110
1281245.3	Escherichia coli UMEA 3341-1	0	5066610	24	Escherichia_coli_58110
1281246.3	Escherichia coli UMEA 3342-1	0	5149023	32	Escherichia_coli_58110
1281247.3	Escherichia coli UMEA 3355-1	0	5165918	33	Escherichia_coli_58110
1281248.3	Escherichia coli UMEA 3391-1	0	5173949	34	Escherichia_coli_58110
1281249.3	Escherichia coli UMEA 3426-1	0	5121164	34	Escherichia_coli_58110
1281250.3	Escherichia coli UMEA 3489-1	0	4908374	21	Escherichia_coli_58110
1281251.3	Escherichia coli UMEA 3490-1	0	5156202	36	Escherichia_coli_58110
1281252.3	Escherichia coli UMEA 3585-1	0	5204231	32	Escherichia_coli_58110
1281253.3	Escherichia coli UMEA 3592-1	0	5170144	52	Escherichia_coli_58110
1281254.3	Escherichia coli UMEA 3609-1	0	5164771	64	Escherichia_coli_58110
1281255.3	Escherichia coli UMEA 3617-1	0	5175373	43	Escherichia_coli_58110
1281256.3	Escherichia coli UMEA 3632-1	0	5275093	31	Escherichia_coli_58110
1281257.3	Escherichia coli UMEA 3652-1	0	5233317	22	Escherichia_coli_58110
1281258.3	Escherichia coli UMEA 3656-1	0	5061337	28	Escherichia_coli_58110
1281259.3	Escherichia coli UMEA 3662-1	0	5083031	22	Escherichia_coli_58110
1281260.3	Escherichia coli UMEA 3671-1	0	4946400	36	Escherichia_coli_58110
1281261.3	Escherichia coli UMEA 3682-1	0	4778746	35	Escherichia_coli_58110
1281262.3	Escherichia coli UMEA 3687-1	0	5108570	45	Escherichia_coli_58110
1281263.3	Escherichia coli UMEA 3693-1	0	5317690	36	Escherichia_coli_58110
1281264.3	Escherichia coli UMEA 3694-1	0	5134875	32	Escherichia_coli_58110
1281265.3	Escherichia coli UMEA 3702-1	0	5022058	33	Escherichia_coli_58110
1281266.3	Escherichia coli UMEA 3703-1	0	5066558	41	Escherichia_coli_58110
1281267.3	Escherichia coli UMEA 3705-1	0	5159568	48	Escherichia_coli_58110
1281268.3	Escherichia coli UMEA 3707-1	0	5212722	42	Escherichia_coli_58110
1281269.3	Escherichia coli UMEA 3718-1	0	5354619	75	Escherichia_coli_58110
1281270.3	Escherichia coli UMEA 3805-1	0	5084473	34	Escherichia_coli_58110
1281271.3	Escherichia coli UMEA 3821-1	0	5192404	32	Escherichia_coli_58110
1281272.3	Escherichia coli UMEA 3834-1	0	5314376	55	Escherichia_coli_58110
1281273.3	Escherichia coli UMEA 3889-1	0	4691786	41	Escherichia_coli_58110
1281274.3	Escherichia coli UMEA 3893-1	0	5043197	37	Escherichia_coli_58110
1281275.3	Escherichia coli UMEA 3899-1	0	5420700	101	Escherichia_coli_58110
1281276.3	Escherichia coli UMEA 3955-1	0	5361686	42	Escherichia_coli_58110
1281277.3	Escherichia coli UMEA 4075-1	0	5179356	31	Escherichia_coli_58110
1281278.3	Escherichia coli UMEA 4076-1	0	4941985	37	Escherichia_coli_58110
1281279.3	Escherichia coli UMEA 4207-1	0	5125873	30	Escherichia_coli_58110
