sample subject hh timepoint species_id relative_abundance totalReads speciesStatusColonizationAllTimepoints timeOfColonizationAllTimepoints strainTurnover timeOfStrainTurnover
XAA-488 XAA XA 488 Alistipes_onderdonkii_55464 0 24645 speciesNotColonized NA TRUE 623
XAA-488 XAA XA 488 Alistipes_putredinis_61533 0 24645 followup 623 NA NA
XAA-488 XAA XA 488 Alistipes_shahii_62199 0 24645 followup 623 NA NA
XAA-488 XAA XA 488 Anaeroglobus_geminatus_62348 0 24645 post-abx 50 NA NA
XAA-488 XAA XA 488 Bacteroides_uniformis_57318 0 24645 speciesNotColonized NA TRUE 623
XAA-488 XAA XA 488 Bacteroides_vulgatus_57955 0.297468850552 24645 speciesNotColonized NA TRUE 454
XAA-488 XAA XA 488 Bifidobacterium_animalis_58116 0 24645 followup 623 NA NA
XAA-488 XAA XA 488 Bifidobacterium_longum_57796 0.0756376269234 24645 speciesNotColonized NA TRUE 454
XAA-488 XAA XA 488 Blautia_wexlerae_56130 0.01294117086 24645 speciesNotColonized NA TRUE 28
XAA-488 XAA XA 488 Butyricicoccus_pullicaecorum_59455 0.000436408908527 24645 followup 225 NA NA
XAA-488 XAA XA 488 Campylobacter_concisus_59753 0 24645 abx 35 NA NA
XAA-488 XAA XA 488 Campylobacter_concisus_62542 0 24645 abx 35 NA NA
XAA-488 XAA XA 488 Campylobacter_gracilis_61787 0 24645 post-abx 37 NA NA
XAA-488 XAA XA 488 Campylobacter_sp_62066 0 24645 abx 35 NA NA
XAA-488 XAA XA 488 Clostridium_lentocellum_62000 0 24645 post-abx 50 NA NA
XAA-488 XAA XA 488 Clostridium_nexile_61654 0.00116931199693 24645 followup 488 NA NA
XAA-488 XAA XA 488 Clostridium_sp_61556 0.000131385194696 24645 post-abx 57 NA NA
XAA-488 XAA XA 488 Collinsella_aerofaciens_61484 0 24645 followup 522 NA NA
XAA-488 XAA XA 488 Collinsella_sp_62205 0 24645 followup 555 NA NA
XAA-488 XAA XA 488 Dialister_invisus_61905 0.0329003672546 24645 post-abx 42 NA NA
XAA-488 XAA XA 488 Enterococcus_casseliflavus_56514 0 24645 post-abx 39 NA NA
XAA-488 XAA XA 488 Escherichia_coli_57907 0 24645 followup 652 NA NA
XAA-488 XAA XA 488 Eubacterium_eligens_61678 0.0531609791446 24645 followup 225 NA NA
XAA-488 XAA XA 488 Faecalibacterium_cf_62236 0 24645 speciesNotColonized NA TRUE 623
XAA-488 XAA XA 488 Fusobacterium_nucleatum_57450 0 24645 post-abx 39 NA NA
XAA-488 XAA XA 488 Fusobacterium_nucleatum_57855 0 24645 post-abx 36 NA NA
XAA-488 XAA XA 488 Intestinimonas_butyriciproducens_60001 0 24645 followup 623 NA NA
XAA-488 XAA XA 488 Klebsiella_pneumoniae_54788 0 24645 post-abx 50 NA NA
XAA-488 XAA XA 488 Megasphaera_micronuciformis_62167 0 24645 post-abx 37 NA NA
XAA-488 XAA XA 488 Parabacteroides_distasonis_56985 0 24645 speciesNotColonized NA TRUE 590
XAA-488 XAA XA 488 Prevotella_buccae_56058 0 24645 post-abx 39 NA NA
XAA-488 XAA XA 488 Ruminococcus_callidus_61479 0 24645 followup 590 NA NA
XAA-488 XAA XA 488 Ruminococcus_sp_55468 0.00238037485095 24645 speciesNotColonized NA TRUE 623
XAA-488 XAA XA 488 Streptococcus_australis_62469 0 24645 abx 30 NA NA
XAA-488 XAA XA 488 Streptococcus_salivarius_58037 0.000117670529177 24645 followup 623 NA NA
XAA-488 XAA XA 488 Streptococcus_sp_57750 0 24645 abx 30 NA NA
XAA-522 XAA XA 522 Adlercreutzia_equolifaciens_60310 0 20390 followup 555 NA NA
XAA-522 XAA XA 522 Alistipes_onderdonkii_55464 0 20390 speciesNotColonized NA TRUE 623
XAA-522 XAA XA 522 Alistipes_putredinis_61533 0 20390 followup 623 NA NA
XAA-522 XAA XA 522 Alistipes_shahii_62199 0 20390 followup 623 NA NA
XAA-522 XAA XA 522 Anaeroglobus_geminatus_62348 0 20390 post-abx 50 NA NA
XAA-522 XAA XA 522 Bacteroides_uniformis_57318 0 20390 speciesNotColonized NA TRUE 623
XAA-522 XAA XA 522 Bacteroides_vulgatus_57955 0.576347553887 20390 speciesNotColonized NA TRUE 454
XAA-522 XAA XA 522 Bifidobacterium_animalis_58116 0 20390 followup 623 NA NA
XAA-522 XAA XA 522 Bifidobacterium_longum_57796 0.0175087176753 20390 speciesNotColonized NA TRUE 454
XAA-522 XAA XA 522 Blautia_wexlerae_56130 0.0115948955074 20390 speciesNotColonized NA TRUE 28
XAA-522 XAA XA 522 Butyricicoccus_pullicaecorum_59455 0.000757178326557 20390 followup 225 NA NA
XAA-522 XAA XA 522 Campylobacter_concisus_59753 0 20390 abx 35 NA NA
XAA-522 XAA XA 522 Campylobacter_concisus_62542 0 20390 abx 35 NA NA
XAA-522 XAA XA 522 Campylobacter_gracilis_61787 0 20390 post-abx 37 NA NA
XAA-522 XAA XA 522 Campylobacter_sp_62066 0 20390 abx 35 NA NA
XAA-522 XAA XA 522 Clostridium_lentocellum_62000 0 20390 post-abx 50 NA NA
XAA-522 XAA XA 522 Clostridium_nexile_61654 0.00285576764931 20390 followup 488 NA NA
XAA-522 XAA XA 522 Clostridium_sp_61556 5.18234742023e-05 20390 post-abx 57 NA NA
XAA-522 XAA XA 522 Collinsella_aerofaciens_61484 0.00100334983974 20390 followup 522 NA NA
XAA-522 XAA XA 522 Collinsella_sp_62205 0.000809976730293 20390 followup 555 NA NA
XAA-522 XAA XA 522 Dialister_invisus_61905 0.00135137031752 20390 post-abx 42 NA NA
XAA-522 XAA XA 522 Enterococcus_casseliflavus_56514 0 20390 post-abx 39 NA NA
XAA-522 XAA XA 522 Escherichia_coli_57907 0 20390 followup 652 NA NA
XAA-522 XAA XA 522 Eubacterium_eligens_61678 0.0301894117178 20390 followup 225 NA NA
XAA-522 XAA XA 522 Faecalibacterium_cf_62236 0 20390 speciesNotColonized NA TRUE 623
XAA-522 XAA XA 522 Fusobacterium_nucleatum_57450 0 20390 post-abx 39 NA NA
XAA-522 XAA XA 522 Fusobacterium_nucleatum_57855 0 20390 post-abx 36 NA NA
XAA-522 XAA XA 522 Intestinimonas_butyriciproducens_60001 0.000768601754339 20390 followup 623 NA NA
XAA-522 XAA XA 522 Klebsiella_pneumoniae_54788 0 20390 post-abx 50 NA NA
XAA-522 XAA XA 522 Megasphaera_micronuciformis_62167 0 20390 post-abx 37 NA NA
XAA-522 XAA XA 522 Parabacteroides_distasonis_56985 0 20390 speciesNotColonized NA TRUE 590
XAA-522 XAA XA 522 Prevotella_buccae_56058 0 20390 post-abx 39 NA NA
XAA-522 XAA XA 522 Ruminococcus_callidus_61479 0 20390 followup 590 NA NA
XAA-522 XAA XA 522 Ruminococcus_sp_55468 0.00296415592432 20390 speciesNotColonized NA TRUE 623
XAA-522 XAA XA 522 Streptococcus_australis_62469 5.01192642883e-05 20390 abx 30 NA NA
XAA-522 XAA XA 522 Streptococcus_salivarius_58037 0.000208693031123 20390 followup 623 NA NA
XAA-522 XAA XA 522 Streptococcus_sp_57750 5.01192642883e-05 20390 abx 30 NA NA
XAA-555 XAA XA 555 Adlercreutzia_equolifaciens_60310 0.000211498212203 44839 followup 555 NA NA
XAA-555 XAA XA 555 Alistipes_onderdonkii_55464 0 44839 speciesNotColonized NA TRUE 623
XAA-555 XAA XA 555 Alistipes_putredinis_61533 0 44839 followup 623 NA NA
XAA-555 XAA XA 555 Alistipes_shahii_62199 0 44839 followup 623 NA NA
XAA-555 XAA XA 555 Anaeroglobus_geminatus_62348 0 44839 post-abx 50 NA NA
XAA-555 XAA XA 555 Bacteroides_uniformis_57318 0 44839 speciesNotColonized NA TRUE 623
XAA-555 XAA XA 555 Bacteroides_vulgatus_57955 0.59637223389 44839 speciesNotColonized NA TRUE 454
XAA-555 XAA XA 555 Bifidobacterium_animalis_58116 0 44839 followup 623 NA NA
XAA-555 XAA XA 555 Bifidobacterium_longum_57796 0.0118808903092 44839 speciesNotColonized NA TRUE 454
XAA-555 XAA XA 555 Blautia_wexlerae_56130 0.0046229412216 44839 speciesNotColonized NA TRUE 28
XAA-555 XAA XA 555 Butyricicoccus_pullicaecorum_59455 0.00112670174396 44839 followup 225 NA NA
XAA-555 XAA XA 555 Campylobacter_concisus_59753 0 44839 abx 35 NA NA
XAA-555 XAA XA 555 Campylobacter_concisus_62542 0 44839 abx 35 NA NA
XAA-555 XAA XA 555 Campylobacter_gracilis_61787 0 44839 post-abx 37 NA NA
XAA-555 XAA XA 555 Campylobacter_sp_62066 0 44839 abx 35 NA NA
XAA-555 XAA XA 555 Clostridium_lentocellum_62000 0 44839 post-abx 50 NA NA
XAA-555 XAA XA 555 Clostridium_nexile_61654 0.00599990391583 44839 followup 488 NA NA
XAA-555 XAA XA 555 Clostridium_sp_61556 0 44839 post-abx 57 NA NA
XAA-555 XAA XA 555 Collinsella_aerofaciens_61484 0.0022438189582 44839 followup 522 NA NA
XAA-555 XAA XA 555 Collinsella_sp_62205 0.00216776913905 44839 followup 555 NA NA
XAA-555 XAA XA 555 Dialister_invisus_61905 0.00676114655874 44839 post-abx 42 NA NA
XAA-555 XAA XA 555 Enterococcus_casseliflavus_56514 0 44839 post-abx 39 NA NA
XAA-555 XAA XA 555 Escherichia_coli_57907 0.000173893387553 44839 followup 652 NA NA
XAA-555 XAA XA 555 Eubacterium_eligens_61678 0.0165945924064 44839 followup 225 NA NA
XAA-555 XAA XA 555 Faecalibacterium_cf_62236 0 44839 speciesNotColonized NA TRUE 623
XAA-555 XAA XA 555 Fusobacterium_nucleatum_57450 2.39723189893e-05 44839 post-abx 39 NA NA
XAA-555 XAA XA 555 Fusobacterium_nucleatum_57855 0 44839 post-abx 36 NA NA
XAA-555 XAA XA 555 Intestinimonas_butyriciproducens_60001 0.00017171424922 44839 followup 623 NA NA
XAA-555 XAA XA 555 Klebsiella_pneumoniae_54788 0 44839 post-abx 50 NA NA
XAA-555 XAA XA 555 Megasphaera_micronuciformis_62167 0 44839 post-abx 37 NA NA
XAA-555 XAA XA 555 Parabacteroides_distasonis_56985 0 44839 speciesNotColonized NA TRUE 590
XAA-555 XAA XA 555 Prevotella_buccae_56058 0 44839 post-abx 39 NA NA
XAA-555 XAA XA 555 Ruminococcus_callidus_61479 0 44839 followup 590 NA NA
XAA-555 XAA XA 555 Ruminococcus_sp_55468 0.000630610882944 44839 speciesNotColonized NA TRUE 623
XAA-555 XAA XA 555 Streptococcus_australis_62469 0 44839 abx 30 NA NA
XAA-555 XAA XA 555 Streptococcus_salivarius_58037 5.67316905751e-05 44839 followup 623 NA NA
XAA-555 XAA XA 555 Streptococcus_sp_57750 0 44839 abx 30 NA NA
XAA-590 XAA XA 590 Adlercreutzia_equolifaciens_60310 0.00191565896589 37390 followup 555 NA NA
XAA-590 XAA XA 590 Alistipes_onderdonkii_55464 0 37390 speciesNotColonized NA TRUE 623
XAA-590 XAA XA 590 Alistipes_putredinis_61533 0 37390 followup 623 NA NA
XAA-590 XAA XA 590 Alistipes_shahii_62199 0 37390 followup 623 NA NA
XAA-590 XAA XA 590 Anaeroglobus_geminatus_62348 0 37390 post-abx 50 NA NA
XAA-590 XAA XA 590 Bacteroides_uniformis_57318 0 37390 speciesNotColonized NA TRUE 623
XAA-590 XAA XA 590 Bacteroides_vulgatus_57955 0.289474676392 37390 speciesNotColonized NA TRUE 454
XAA-590 XAA XA 590 Bifidobacterium_animalis_58116 0 37390 followup 623 NA NA
XAA-590 XAA XA 590 Bifidobacterium_longum_57796 0.043260446624 37390 speciesNotColonized NA TRUE 454
XAA-590 XAA XA 590 Blautia_wexlerae_56130 0.00560109861495 37390 speciesNotColonized NA TRUE 28
XAA-590 XAA XA 590 Butyricicoccus_pullicaecorum_59455 0.000138989898944 37390 followup 225 NA NA
XAA-590 XAA XA 590 Campylobacter_concisus_59753 0 37390 abx 35 NA NA
XAA-590 XAA XA 590 Campylobacter_concisus_62542 0 37390 abx 35 NA NA
XAA-590 XAA XA 590 Campylobacter_gracilis_61787 0 37390 post-abx 37 NA NA
XAA-590 XAA XA 590 Campylobacter_sp_62066 0 37390 abx 35 NA NA
XAA-590 XAA XA 590 Clostridium_lentocellum_62000 0 37390 post-abx 50 NA NA
XAA-590 XAA XA 590 Clostridium_nexile_61654 0.00869257833253 37390 followup 488 NA NA
XAA-590 XAA XA 590 Clostridium_sp_61556 0 37390 post-abx 57 NA NA
XAA-590 XAA XA 590 Collinsella_aerofaciens_61484 0.00346881007824 37390 followup 522 NA NA
XAA-590 XAA XA 590 Collinsella_sp_62205 0.00457729433496 37390 followup 555 NA NA
XAA-590 XAA XA 590 Dialister_invisus_61905 0.0110740731733 37390 post-abx 42 NA NA
XAA-590 XAA XA 590 Enterococcus_casseliflavus_56514 0 37390 post-abx 39 NA NA
XAA-590 XAA XA 590 Escherichia_coli_57907 0 37390 followup 652 NA NA
XAA-590 XAA XA 590 Eubacterium_eligens_61678 0.00734989606312 37390 followup 225 NA NA
XAA-590 XAA XA 590 Faecalibacterium_cf_62236 0 37390 speciesNotColonized NA TRUE 623
XAA-590 XAA XA 590 Fusobacterium_nucleatum_57450 0 37390 post-abx 39 NA NA
XAA-590 XAA XA 590 Fusobacterium_nucleatum_57855 0 37390 post-abx 36 NA NA
XAA-590 XAA XA 590 Intestinimonas_butyriciproducens_60001 0.000196750806086 37390 followup 623 NA NA
XAA-590 XAA XA 590 Klebsiella_pneumoniae_54788 0 37390 post-abx 50 NA NA
XAA-590 XAA XA 590 Megasphaera_micronuciformis_62167 2.47359467084e-05 37390 post-abx 37 NA NA
XAA-590 XAA XA 590 Parabacteroides_distasonis_56985 0.0156998407894 37390 speciesNotColonized NA TRUE 590
XAA-590 XAA XA 590 Prevotella_buccae_56058 0 37390 post-abx 39 NA NA
XAA-590 XAA XA 590 Ruminococcus_callidus_61479 0.0781047062419 37390 followup 590 NA NA
XAA-590 XAA XA 590 Ruminococcus_sp_55468 0.002116362905 37390 speciesNotColonized NA TRUE 623
XAA-590 XAA XA 590 Streptococcus_australis_62469 0 37390 abx 30 NA NA
XAA-590 XAA XA 590 Streptococcus_salivarius_58037 0.000585971549667 37390 followup 623 NA NA
XAA-590 XAA XA 590 Streptococcus_sp_57750 0 37390 abx 30 NA NA
XAA-623 XAA XA 623 Adlercreutzia_equolifaciens_60310 0.00532705158354 16727 followup 555 NA NA
XAA-623 XAA XA 623 Alistipes_onderdonkii_55464 0.0214770001277 16727 speciesNotColonized NA TRUE 623
XAA-623 XAA XA 623 Alistipes_putredinis_61533 0.102639398962 16727 followup 623 NA NA
XAA-623 XAA XA 623 Alistipes_shahii_62199 0.00864592592128 16727 followup 623 NA NA
XAA-623 XAA XA 623 Anaeroglobus_geminatus_62348 0 16727 post-abx 50 NA NA
XAA-623 XAA XA 623 Bacteroides_uniformis_57318 0.0488808902894 16727 speciesNotColonized NA TRUE 623
XAA-623 XAA XA 623 Bacteroides_vulgatus_57955 0.136726437106 16727 speciesNotColonized NA TRUE 454
XAA-623 XAA XA 623 Bifidobacterium_animalis_58116 0.00200631324612 16727 followup 623 NA NA
XAA-623 XAA XA 623 Bifidobacterium_longum_57796 0.0467705916295 16727 speciesNotColonized NA TRUE 454
XAA-623 XAA XA 623 Blautia_wexlerae_56130 0.0807501449418 16727 speciesNotColonized NA TRUE 28
XAA-623 XAA XA 623 Butyricicoccus_pullicaecorum_59455 0 16727 followup 225 NA NA
XAA-623 XAA XA 623 Campylobacter_concisus_59753 0 16727 abx 35 NA NA
XAA-623 XAA XA 623 Campylobacter_concisus_62542 0 16727 abx 35 NA NA
XAA-623 XAA XA 623 Campylobacter_gracilis_61787 0 16727 post-abx 37 NA NA
XAA-623 XAA XA 623 Campylobacter_sp_62066 0 16727 abx 35 NA NA
XAA-623 XAA XA 623 Clostridium_lentocellum_62000 0 16727 post-abx 50 NA NA
XAA-623 XAA XA 623 Clostridium_nexile_61654 0.011528604923 16727 followup 488 NA NA
XAA-623 XAA XA 623 Clostridium_sp_61556 0 16727 post-abx 57 NA NA
XAA-623 XAA XA 623 Collinsella_aerofaciens_61484 0.00831348141059 16727 followup 522 NA NA
XAA-623 XAA XA 623 Collinsella_sp_62205 0.00982008115939 16727 followup 555 NA NA
XAA-623 XAA XA 623 Dialister_invisus_61905 0.00843119714175 16727 post-abx 42 NA NA
XAA-623 XAA XA 623 Enterococcus_casseliflavus_56514 0 16727 post-abx 39 NA NA
XAA-623 XAA XA 623 Escherichia_coli_57907 0 16727 followup 652 NA NA
XAA-623 XAA XA 623 Eubacterium_eligens_61678 0.00032039719225 16727 followup 225 NA NA
XAA-623 XAA XA 623 Faecalibacterium_cf_62236 0.0455097415969 16727 speciesNotColonized NA TRUE 623
XAA-623 XAA XA 623 Fusobacterium_nucleatum_57450 0 16727 post-abx 39 NA NA
XAA-623 XAA XA 623 Fusobacterium_nucleatum_57855 0 16727 post-abx 36 NA NA
XAA-623 XAA XA 623 Intestinimonas_butyriciproducens_60001 0.00391957844123 16727 followup 623 NA NA
XAA-623 XAA XA 623 Klebsiella_pneumoniae_54788 0 16727 post-abx 50 NA NA
XAA-623 XAA XA 623 Megasphaera_micronuciformis_62167 0 16727 post-abx 37 NA NA
XAA-623 XAA XA 623 Parabacteroides_distasonis_56985 0.0268082369482 16727 speciesNotColonized NA TRUE 590
XAA-623 XAA XA 623 Prevotella_buccae_56058 0 16727 post-abx 39 NA NA
XAA-623 XAA XA 623 Ruminococcus_callidus_61479 0.00517115605946 16727 followup 590 NA NA
XAA-623 XAA XA 623 Ruminococcus_sp_55468 0.0498798144446 16727 speciesNotColonized NA TRUE 623
XAA-623 XAA XA 623 Streptococcus_australis_62469 0.000165296702181 16727 abx 30 NA NA
XAA-623 XAA XA 623 Streptococcus_salivarius_58037 0.00267816378474 16727 followup 623 NA NA
XAA-623 XAA XA 623 Streptococcus_sp_57750 0 16727 abx 30 NA NA
XAA-652 XAA XA 652 Adlercreutzia_equolifaciens_60310 0.00150376140882 30823 followup 555 NA NA
XAA-652 XAA XA 652 Alistipes_onderdonkii_55464 0.0256338362556 30823 speciesNotColonized NA TRUE 623
XAA-652 XAA XA 652 Alistipes_putredinis_61533 0.112773028302 30823 followup 623 NA NA
XAA-652 XAA XA 652 Alistipes_shahii_62199 0.00465461142311 30823 followup 623 NA NA
XAA-652 XAA XA 652 Anaeroglobus_geminatus_62348 0 30823 post-abx 50 NA NA
XAA-652 XAA XA 652 Bacteroides_uniformis_57318 0.0165806583296 30823 speciesNotColonized NA TRUE 623
XAA-652 XAA XA 652 Bacteroides_vulgatus_57955 0.269450599678 30823 speciesNotColonized NA TRUE 454
XAA-652 XAA XA 652 Bifidobacterium_animalis_58116 0 30823 followup 623 NA NA
XAA-652 XAA XA 652 Bifidobacterium_longum_57796 0.0433923870528 30823 speciesNotColonized NA TRUE 454
XAA-652 XAA XA 652 Blautia_wexlerae_56130 0.00961718986777 30823 speciesNotColonized NA TRUE 28
XAA-652 XAA XA 652 Butyricicoccus_pullicaecorum_59455 0.000361124757235 30823 followup 225 NA NA
XAA-652 XAA XA 652 Campylobacter_concisus_59753 0 30823 abx 35 NA NA
XAA-652 XAA XA 652 Campylobacter_concisus_62542 0 30823 abx 35 NA NA
XAA-652 XAA XA 652 Campylobacter_gracilis_61787 0 30823 post-abx 37 NA NA
XAA-652 XAA XA 652 Campylobacter_sp_62066 0 30823 abx 35 NA NA
XAA-652 XAA XA 652 Clostridium_lentocellum_62000 0 30823 post-abx 50 NA NA
XAA-652 XAA XA 652 Clostridium_nexile_61654 0.0071371630052 30823 followup 488 NA NA
XAA-652 XAA XA 652 Clostridium_sp_61556 3.39888443014e-05 30823 post-abx 57 NA NA
XAA-652 XAA XA 652 Collinsella_aerofaciens_61484 0.00676576098493 30823 followup 522 NA NA
XAA-652 XAA XA 652 Collinsella_sp_62205 0.00826424752643 30823 followup 555 NA NA
XAA-652 XAA XA 652 Dialister_invisus_61905 0.00231524682843 30823 post-abx 42 NA NA
XAA-652 XAA XA 652 Enterococcus_casseliflavus_56514 0 30823 post-abx 39 NA NA
XAA-652 XAA XA 652 Escherichia_coli_57907 0.00155728534738 30823 followup 652 NA NA
XAA-652 XAA XA 652 Eubacterium_eligens_61678 0.000300170915163 30823 followup 225 NA NA
XAA-652 XAA XA 652 Faecalibacterium_cf_62236 0.0324676861914 30823 speciesNotColonized NA TRUE 623
XAA-652 XAA XA 652 Fusobacterium_nucleatum_57450 0 30823 post-abx 39 NA NA
XAA-652 XAA XA 652 Fusobacterium_nucleatum_57855 0 30823 post-abx 36 NA NA
XAA-652 XAA XA 652 Intestinimonas_butyriciproducens_60001 0.000766425875491 30823 followup 623 NA NA
XAA-652 XAA XA 652 Klebsiella_pneumoniae_54788 3.68354811776e-05 30823 post-abx 50 NA NA
XAA-652 XAA XA 652 Megasphaera_micronuciformis_62167 3.26854670972e-05 30823 post-abx 37 NA NA
XAA-652 XAA XA 652 Parabacteroides_distasonis_56985 0.0132281332682 30823 speciesNotColonized NA TRUE 590
XAA-652 XAA XA 652 Prevotella_buccae_56058 0 30823 post-abx 39 NA NA
XAA-652 XAA XA 652 Ruminococcus_callidus_61479 0.0242796540251 30823 followup 590 NA NA
XAA-652 XAA XA 652 Ruminococcus_sp_55468 0.00162784132302 30823 speciesNotColonized NA TRUE 623
XAA-652 XAA XA 652 Streptococcus_australis_62469 0 30823 abx 30 NA NA
XAA-652 XAA XA 652 Streptococcus_salivarius_58037 0.000759911845403 30823 followup 623 NA NA
XAA-652 XAA XA 652 Streptococcus_sp_57750 5.5223489091e-05 30823 abx 30 NA NA
XBA-001 XBA XB 1 Bifidobacterium_animalis_58116 0 103177 followup 415 NA NA
XBA-001 XBA XB 1 Bifidobacterium_scardovii_44511 0 103177 followup 653 NA NA
XBA-001 XBA XB 1 Blautia_producta_61268 0 103177 followup 106 NA NA
XBA-001 XBA XB 1 Butyricicoccus_pullicaecorum_59455 0 103177 followup 358 NA NA
XBA-001 XBA XB 1 Citrobacter_amalonaticus_54491 0 103177 followup 134 NA NA
XBA-001 XBA XB 1 Citrobacter_freundii_56148 0 103177 post-abx 44 NA NA
XBA-001 XBA XB 1 Citrobacter_sp_60882 0 103177 post-abx 44 NA NA
XBA-001 XBA XB 1 Clostridiales_bacterium_43336 0 103177 post-abx 58 NA NA
XBA-001 XBA XB 1 Clostridiales_bacterium_56470 0.0037075132481 103177 speciesNotColonized NA TRUE 134
XBA-001 XBA XB 1 Clostridiales_bacterium_58120 0 103177 followup 907 NA NA
XBA-001 XBA XB 1 Clostridiales_bacterium_61057 0.00184747105701 103177 speciesNotColonized NA TRUE 36
XBA-001 XBA XB 1 Clostridium_citroniae_62210 0 103177 followup 754 NA NA
XBA-001 XBA XB 1 Clostridium_lentocellum_62000 0 103177 followup 374 NA NA
XBA-001 XBA XB 1 Clostridium_nexile_61654 0 103177 post-abx 64 NA NA
XBA-001 XBA XB 1 Clostridium_paraputrificum_59909 0 103177 post-abx 39 NA NA
XBA-001 XBA XB 1 Clostridium_sp_61556 0 103177 post-abx 40 NA NA
XBA-001 XBA XB 1 Clostridium_spiroforme_61500 0 103177 post-abx 40 NA NA
XBA-001 XBA XB 1 Clostridium_symbiosum_54029 0 103177 post-abx 64 NA NA
XBA-001 XBA XB 1 Dialister_invisus_61905 0 103177 post-abx 42 NA NA
XBA-001 XBA XB 1 Dorea_longicatena_61473 0 103177 followup 388 NA NA
XBA-001 XBA XB 1 Enterobacter_cloacae_57303 0 103177 followup 134 NA NA
XBA-001 XBA XB 1 Erysipelotrichaceae_bacterium_55770 0 103177 followup 106 NA NA
XBA-001 XBA XB 1 Erysipelotrichaceae_bacterium_59516 0 103177 followup 388 NA NA
XBA-001 XBA XB 1 Guyana_massiliensis_60772 0.00410597522933 103177 speciesNotColonized NA TRUE 557
XBA-001 XBA XB 1 Klebsiella_pneumoniae_57337 0 103177 followup 240 NA NA
XBA-001 XBA XB 1 Lachnospiraceae_bacterium_51870 0 103177 followup 898 NA NA
XBA-001 XBA XB 1 Lachnospiraceae_bacterium_56275 0 103177 followup 374 NA NA
XBA-001 XBA XB 1 Prevotella_oris_57058 0 103177 post-abx 47 NA NA
XBA-001 XBA XB 1 Roseburia_intestinalis_56239 0.00123593205904 103177 speciesNotColonized NA TRUE 351
XBA-001 XBA XB 1 Streptococcus_gallolyticus_57748 0 103177 post-abx 49 NA NA
XBA-008 XBA XB 8 Bifidobacterium_animalis_58116 0 18657 followup 415 NA NA
XBA-008 XBA XB 8 Bifidobacterium_scardovii_44511 0 18657 followup 653 NA NA
XBA-008 XBA XB 8 Blautia_producta_61268 0 18657 followup 106 NA NA
XBA-008 XBA XB 8 Butyricicoccus_pullicaecorum_59455 0 18657 followup 358 NA NA
XBA-008 XBA XB 8 Citrobacter_amalonaticus_54491 0 18657 followup 134 NA NA
XBA-008 XBA XB 8 Citrobacter_freundii_56148 0 18657 post-abx 44 NA NA
XBA-008 XBA XB 8 Citrobacter_sp_60882 0 18657 post-abx 44 NA NA
XBA-008 XBA XB 8 Clostridiales_bacterium_43336 0 18657 post-abx 58 NA NA
XBA-008 XBA XB 8 Clostridiales_bacterium_56470 0.00464482761814 18657 speciesNotColonized NA TRUE 134
XBA-008 XBA XB 8 Clostridiales_bacterium_58120 0 18657 followup 907 NA NA
XBA-008 XBA XB 8 Clostridiales_bacterium_61057 0.00507150167729 18657 speciesNotColonized NA TRUE 36
XBA-008 XBA XB 8 Clostridium_citroniae_62210 0 18657 followup 754 NA NA
XBA-008 XBA XB 8 Clostridium_lentocellum_62000 0 18657 followup 374 NA NA
XBA-008 XBA XB 8 Clostridium_nexile_61654 0 18657 post-abx 64 NA NA
XBA-008 XBA XB 8 Clostridium_paraputrificum_59909 0 18657 post-abx 39 NA NA
XBA-008 XBA XB 8 Clostridium_sp_61556 0 18657 post-abx 40 NA NA
XBA-008 XBA XB 8 Clostridium_spiroforme_61500 0 18657 post-abx 40 NA NA
XBA-008 XBA XB 8 Clostridium_symbiosum_54029 0 18657 post-abx 64 NA NA
